"","Features","L1","varL1","L2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"7539","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","41.0049170853366","1931.98317282586","58.757023412233","5","6","7","9","589.897635109508","207.133286369903","188.919584748459"
"7540","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log","46.1019118395448","1849.91580359193","61.8153899005237","5","6","7","9","13.5208025814895","-2.48139978616532","191.494927156143"
"7541","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","47.8222097323936","1850.8846539802","63.1158301049551","5","6","7","9","15.3366194650413","-7.51548862249796","175.218865182069"
"7542","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","40.53692417494","1951.13235375794","58.5813981781727","6","6","9","9","104.502875073973","146.330742318883","190.499047756794"
"7543","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log","40.9607056971818","1935.29404324725","58.7520123132344","5","6","7","9","326.377851237944","121.534377084721","188.915845678425"
"7544","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","47.7914902228238","1875.89255470447","63.2739655218797","5","6","7","9","17.8372231126741","-6.34367270603097","175.90768043681"
"7545","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","45.4157229536197","2177.59971608165","63.7080918288626","5","5","7","6","6.39516597099799","19.0842922798323","203.172396234851"
"7546","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","41.8311165557595","1868.10533961219","58.8410758479656","5","6","7","9","102.140990699601","47.3511796477991","193.896369083039"
"7547","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","50.3639724937437","1823.88948698553","64.8724010789949","5","4","7","9","-0.741124521807766","-10.8438489078334","179.637755470025"
"7548","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","37.9778906850817","2036.23650253688","57.5227807760846","8","7","9","8","57.94034252377","21.8353121533084","196.068342340912"
"7549","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","41.3712359328937","1884.51385977403","58.6434156640057","5","6","7","9","446.844809406122","842.380568446348","189.671742508072"
"7550","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","49.101895976824","1870.77626632174","64.232969981522","5","5","7","9","4.43633588124134","-8.25908073283995","172.585699051191"
"7551","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","40.7945376612516","2054.92277503883","59.5640286871828","7","5","9","7","20.2335050422185","63.0890628156458","193.388941711803"
"7552","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","41.5096584022455","1889.72589998865","58.7818040070852","5","6","7","9","37.3675091836968","19.7294234044201","194.858753242126"
"7553","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","48.1197327809863","1868.53848390518","63.4691706775288","5","6","7","9","11.9963829828749","-8.30617980077486","175.457668446508"
"7554","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","39.9195460518054","1949.69418234462","58.1445597122504","6","5","9","7","21.0069831591027","12.0550245474041","187.982285010983"
"7555","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","41.8384206197743","1784.30296150508","58.1899002233505","5","6","7","8","17.1891618844573","8.03890725695103","184.171263284285"
"7556","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","47.3762102516879","1830.31942634661","62.6282532512007","5","6","7","9","17.8060407093872","-7.94386544590995","168.839486118746"
"7557","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","38.9262905305456","1741.26411018825","55.780057925221","7","7","8","8","24.1001103546448","52.3238844254928","192.090533761314"
"7558","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","51.9521469104053","1839.45630621919","66.2207961995419","5","4","7","9","14.9971581147521","4.63622692626191","172.09071187117"
"7559","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","42.9381140143157","1710.25656463376","58.4073353214644","6","5","7","8","12.6942835877579","3.93416534422775","187.096624509661"
"7560","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","40.1892407463897","1705.99523629607","56.3826572482709","7","5","8","8","31.5797152720073","217.438442289521","191.830039418736"
"7561","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","52.0192052081503","1868.31407072687","66.4726932054606","5","4","7","9","9.57972613171275","3.93771007543854","173.083664874348"
"7562","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","41.2182678948615","2003.26850128102","59.4581791493834","6","6","7","7","28.1384260062053","11.1053283887565","189.886838820171"
"7563","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","40.8649321682887","1706.11798425168","56.8672503879244","6","6","7","8","30.4583501332142","11.3965130427156","189.276204602786"
"7564","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","48.8241754914043","1916.71816233249","64.3489841506471","5","5","7","9","37.7874890510058","37.8883796150227","172.271744681478"
"7565","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","42.7350697926918","2006.79245234418","60.5462297601461","5","6","7","7","79.3304413644937","17.170653934478","187.975809259315"
"7566","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","39.8652801112961","1680.82331744282","55.946360614503","6","6","8","8","19.4262529834535","74.9146491872004","189.572690663335"
"7567","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.0849644009287","1929.30357155793","64.6363829756008","5","5","7","9","20.6675723601149","9.56524695313994","174.271647699289"
"7568","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","38.7220685763788","1737.7987900511","55.6091792696789","6","8","8","9","94.3669811978669","35.7981977676818","192.498878500402"
"7569","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","51.5679753276498","1928.42655326465","66.5355575604931","5","4","7","9","10.561656364096","6.46853419965908","172.823515134556"
"7570","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","43.0791033380503","2093.56801933211","61.440321956607","6","6","7","7","39.1275603098674","12.1605443521781","189.094232929491"
"7571","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","39.8417373591382","1709.25954637763","56.1621339217156","6","7","8","9","40.4882072302297","14.6313045205404","192.521716879528"
"7572","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","51.7500170375923","1944.10800139083","66.7844537648248","5","3","7","9","9.83639159506582","6.22037800750011","172.257351974107"
"7573","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","39.8198196570504","1728.23817383073","56.3012998387384","7","8","8","9","65.40379679988","37.7925842270675","191.359253960293"
"7574","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.5119518108417","1963.58135297724","65.2026298985062","5","5","7","9","59.5644370392655","94.8135058976409","171.633627604292"
"7575","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","40.1726759518961","1697.83380252851","56.3044540463173","6","6","8","8","19.0735916002575","87.7872840464896","189.018475681322"
"7576","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","48.7571016961258","1944.12000667884","64.4931389523616","5","5","7","9","32.7747729927586","11.4296999153375","169.073357973614"
"7577","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log","47.9211065310928","1690.08307953443","62.0135088030899","5","6","7","9","7.81842192729619","-11.9105551187996","190.08572475998"
"7578","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","49.3426970704208","1794.13065180511","63.8695664486459","5","6","7","9","5.61063271875069","-8.15533812504566","177.805985358115"
"7579","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","49.0329886911374","1686.85181503173","62.8531209283275","5","6","7","9","12.6241424283376","-12.2822536601548","188.95825707649"
"7580","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","51.2224458932755","1690.12131074956","64.5988918749899","5","3","7","9","1.33825755249432","-13.873804283503","189.551120353176"
"7581","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","48.0805124321891","1827.13183175585","63.1395796748607","5","6","7","9","12.6700816295466","-8.62756035534928","175.543196337003"
"7582","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","46.6279172704398","1828.71913536034","62.052304897234","6","6","8","9","31.3119427993249","10.8528280886555","186.506789131479"
"7583","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","48.605444554485","1700.89577194304","62.6230284955428","5","6","7","9","14.9008438808166","-11.5262150256791","189.462778454831"
"7584","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","48.075941398707","1833.21137064017","63.1802176143139","5","6","7","9","14.4155948892647","-8.55061925166353","176.587290541865"
"7585","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","46.8766294171573","2016.12280715575","63.6044885109502","5","5","6","8","6.83672631014184","-4.91771468355705","198.884880498153"
"7586","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","41.1622843522971","1827.39876413688","58.0469567409998","5","7","7","9","18.4927466609998","5.62766216852885","194.92067482373"
"7587","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","50.6074804362467","1753.39348851516","64.5631043288449","5","5","7","9","0.591270144048389","-10.1621789491719","180.416174054088"
"7588","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","39.5997690270272","1876.70295692732","57.3450324862053","7","6","9","8","18.2226347578037","19.3075107240223","196.579465020151"
"7589","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","50.815949730159","1398.97029373088","62.1663106746573","5","3","7","8","-7.22994688205882","-17.2642400877574","193.733362487558"
"7590","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","48.447394661173","1585.36523503774","61.6473966596053","5","7","7","9","3.65978181347436","-8.47639902265364","179.233022640784"
"7591","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","52.8758799136703","2194.68598669916","69.3372494727938","5","3","6","6","2.36186986579604","24.9305256159455","230.371052549012"
"7592","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","43.7878097646742","1791.20420549261","59.6599486452639","5","6","7","9","24.7471519710664","18.3880164390111","195.230039184166"
"7593","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","48.076254750331","1730.75218938581","62.4327567154379","5","5","7","9","56.1622743990568","-3.39085364832014","178.039022423869"
"7594","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","44.5862044376606","1956.19132071329","61.4906903805558","7","5","9","8","14.4261677198688","4.7637748724394","196.357850919997"
"7595","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","50.028600989577","1402.63390531319","61.5516747417274","5","2","6","5","-19.1216043142495","-22.5071981769759","227.500259494606"
"7596","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","49.3466340499619","1448.52243137261","61.3425017489431","7","4","8","7","-9.04614067029711","-10.4875265392924","204.010840416012"
"7597","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","39.2673513520663","1736.13012842385","55.9765799234688","7","7","8","8","21.9515412396779","66.6768232179525","190.70593426257"
"7598","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","52.1525073976152","1839.13458705062","66.375879650076","5","4","7","9","17.7858342120235","10.8290888005247","171.209989256001"
"7599","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","44.1090774306923","1727.17634379594","59.4041723585116","6","5","7","9","11.9812237116661","3.81290162238038","185.119803161716"
"7600","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","48.2138606005092","1347.56675176475","59.6644439884958","5","3","7","8","0.838262631443506","-11.1554291481249","198.201310285039"
"7601","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","52.1211035060925","1808.75901385472","66.1410502390633","5","4","7","9","23.4642080436489","32.5969148275642","183.576944972705"
"7602","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","43.4787722952453","1959.76184890455","60.7194532402723","5","5","5","7","23.8362506839544","30.0385330850547","223.964475751779"
"7603","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","43.6077235875466","1705.60583624132","58.8651473542911","5","5","7","9","126.820534174449","229.209862454738","186.542826704171"
"7604","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.4407575373589","1885.56128590477","64.5973659262818","5","4","7","9","39.5533499027881","52.8993168816154","171.231833935717"
"7605","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","44.7904758014159","1988.0137792092","61.8751378729157","6","5","8","8","23.535531952775","26.2463956589546","184.114088080255"
"7606","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","38.2327883014368","1538.09098605662","53.5878982469088","8","4","8","7","634.42655451226","1348.19338706977","221.754283227862"
"7607","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.8913696195701","1866.05331902019","64.8050741708168","5","4","7","9","12.8018074197478","17.3124005184249","188.025887472865"
"7608","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","38.8835152121202","1767.50121693054","55.9655001237743","6","8","8","9","74.6304643847505","18.2355289417676","191.253393689343"
"7609","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","52.7263665539934","1874.6952059813","67.0711587455363","5","4","7","9","11.7567636672106","3.08022097960932","170.901018484007"
"7610","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","43.8469634417696","1942.13967431553","60.8510550814017","5","6","7","7","11.2856845343969","-1.5156339963905","187.870776890791"
"7611","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","48.3194666640141","1420.54682491444","60.3070375788183","5","4","7","9","33.0123370246938","-6.01648260525989","195.443892472031"
"7612","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","50.7329446799647","1799.75507490631","64.9892849724563","5","4","7","9","50.9790014525255","13.0110003103379","179.057066506084"
"7613","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","43.2090406345404","1748.19367930517","58.9027339370064","5","6","7","9","466.373435390143","931.082546048312","188.991064460046"
"7614","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","50.3824838388658","1728.12772489546","64.206789040784","5","5","7","9","17.5592818214915","21.3662927301704","176.539386117542"
"7615","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","51.7360399478483","1544.3499879352","63.9708682533903","4","2","5","5","11.5110262517226","53.103482794414","228.149717528913"
"7616","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","50.7587918299108","1498.47369108608","62.8494696200994","7","5","8","7","-9.40042265936447","-7.80350874291597","203.699199578652"
