"","Features","L1","L2","Win1","Win2","WeightedWin1","WeightedWin2","Prediction"
"1447","NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","65.3940143449071","75.3608478420364","4","2","7","7","153.751730364571"
"1448","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","64.0726750204959","73.5443827635543","2","2","6","7","185.586849783592"
"1449","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","63.9984355462428","73.4150047202672","4","2","7","7","173.392821355072"
"1450","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","65.9242299612013","77.5590191913657","4","3","6","7","192.594088356303"
"1451","NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","66.2269145415468","76.3439085151096","4","2","7","7","154.683518404618"
"1452","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","60.3944354805977","69.9190613710572","4","2","7","7","182.264634341865"
"1453","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","61.9796064319962","71.648965471424","4","2","7","7","173.886468427887"
"1454","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","59.5054026925993","73.5891653429338","6","3","8","7","176.178552279682"
"1455","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute","57.1301276882922","68.2324852781624","5","3","6","7","216.929577647414"
"1456","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log","60.9485363294749","71.2531231863425","4","3","7","7","180.977136359942"
"1457","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log","57.391758292751","69.8556711004772","5","4","6","7","240.110838280812"
"1458","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta","66.1587189838427","75.2973940799566","3","3","6","7","182.584497060605"
"1459","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta","62.313745623972","74.2157564947951","3","3","7","7","224.606543488962"
"1460","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta","61.0673641787892","70.403999410065","5","3","7","7","202.634206226279"
"1461","NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","64.7024408763195","75.2503672779041","4","3","7","7","158.009797119309"
"1462","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","60.4541214324103","70.5819834200557","4","4","6","7","236.923222447813"
"1463","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","68.0769974007342","79.6343809672782","4","3","7","7","184.110214623537"
"1464","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","59.1221870210245","69.5192531704123","4","3","6","7","228.951385272325"
"1465","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute","52.4300743563632","63.4927458292593","6","2","8","7","202.503669558666"
"1466","NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","56.1684431403496","67.6141151598067","5","3","8","7","162.660012252457"
"1467","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","51.5713189903769","63.0352176844659","5","3","7","7","224.369788138817"
"1468","NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","65.6516157168738","77.2044260382913","3","3","6","7","156.571656156732"
"1469","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","57.9345395382802","69.0588064026285","4","3","6","7","201.916150124952"
"1470","NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","59.8560148387283","70.9078992027998","6","3","8","7","167.495870161193"
"1471","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","56.383263235313","68.2792082786845","4","4","6","7","232.232009060798"
"1472","NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","63.5862513930711","75.1228845348998","4","2","7","7","153.920696460454"
"1473","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","54.1220055730125","65.1728465801995","5","2","7","7","201.770203829651"
"1474","NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","56.122910654775","67.4814603244456","5","4","8","7","157.710039762537"
"1475","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","62.5151978274151","73.819587146478","5","3","7","7","208.608506433937"
"1476","NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","68.6731266642515","80.2650718529129","3","3","5","7","158.686098356675"
"1477","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","61.8900443008457","74.6055810718933","5","3","6","7","205.666529247091"
"1478","NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","63.71249463546","74.4316418194988","2","4","4","7","165.520490016925"
"1479","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","68.8282093948149","82.3615722252109","5","3","6","7","215.447151984243"
"1480","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute","60.5788283409996","70.0282432164643","4","2","6","7","209.306830014198"
"1481","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","61.6777764828408","70.0390437172044","4","2","7","7","191.291447185364"
"1482","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","62.6206397548332","73.698852429802","2","2","4","6","240.344804279651"
"1483","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","60.5472585465003","71.3160984389656","4","3","7","7","185.520757847423"
"1484","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","58.2527863509177","68.5462164126253","5","3","6","7","222.808700689841"
"1485","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","57.295616443154","66.5939304056353","4","3","5","7","231.384518218924"
"1486","NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","60.954239051468","73.1370008205545","4","3","7","7","162.485603695493"
"1487","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","59.7707684901489","71.4185596202276","4","2","6","7","206.660881283445"
"1488","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","60.6223755237396","69.3612154035495","4","3","6","7","183.331054386728"
"1489","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","60.258672473198","71.4764649698973","4","3","6","7","220.389122159868"
"1490","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute","57.0629635467308","69.2055538337118","5","3","7","7","200.678457988658"
"1491","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","59.1484280550079","70.351890263544","5","3","8","7","163.093199382145"
"1492","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","59.8084551238699","74.0806481811518","5","4","6","7","229.679654701395"
"1493","NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","68.5187098509387","77.6080349308718","3","2","6","7","173.511767654605"
"1494","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","61.7281608735844","72.3702268027677","5","4","7","7","215.565720536508"
"1495","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","62.3156610911644","71.8876148255611","5","3","8","7","185.69736041897"
"1496","NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","65.6471891314865","76.3359763542854","4","2","7","7","152.898409864192"
"1497","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","59.6731028197603","71.4331272062314","5","5","6","7","227.438491443432"
"1498","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","60.9715226520512","71.7611263014455","5","3","8","7","167.407048825181"
"1499","NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","65.2200798839651","78.4248860045846","4","3","6","7","202.990040453209"
"1500","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute","58.3141543258712","66.9850484771927","4","3","6","7","224.107504544076"
"1501","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","59.5247822844371","68.6754667848624","4","3","6","7","183.88789505251"
"1502","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","69.2796889543392","77.6090382057948","4","3","7","7","187.320013268383"
"1503","NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","64.5325854713247","73.8878507109704","4","3","7","7","164.132600860804"
"1504","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","54.366921663536","65.6765587813718","5","2","7","7","193.507135250872"
"1505","NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","56.14467638702","67.6910846979167","5","2","8","7","167.002876497503"
"1506","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","58.6578697988289","70.6457881700578","5","3","7","7","199.501440588323"
"1507","NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","65.0837712316262","76.0046465308685","4","3","7","7","154.146688361626"
"1508","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","58.5374682245771","69.3141548998306","4","3","6","7","192.352127146199"
"1509","NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","59.2818840412493","69.7019088809477","6","3","8","7","169.298658459517"
"1510","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","61.5715542088914","75.0701615395417","5","3","6","7","197.833918526269"
"1511","NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","63.3105632448985","75.2888875723636","4","2","7","7","152.474105896409"
"1512","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","56.8441296651807","68.247123158692","5","3","7","7","191.183547295757"
"1513","NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","57.6745862456008","68.9105333974587","5","3","8","7","164.452349136607"
"1514","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","59.8964687736764","72.2542436277057","5","3","7","7","197.763490673679"
"1515","NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","64.5384169167004","76.4695183602557","4","3","7","7","154.144545517342"
"1516","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","57.6762118666344","69.1790970536737","5","3","7","7","193.739312522189"
"1517","NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","58.8045906126169","70.0218725890398","5","3","8","7","167.014372750169"
"1518","NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","61.2345353126193","76.2301604055118","5","3","6","7","213.640376822236"
"1519","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","60.6607389540456","69.8483775601542","4","2","6","7","212.413959722765"
"1520","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","60.4668804860672","69.3847490520419","4","2","7","7","182.796676947496"
"1521","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","63.2727976221581","73.4798045640716","4","3","6","7","204.560883310893"
"1522","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","60.3930004233599","74.6606323672192","6","4","8","7","172.781321935203"
"1523","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","64.3961008637663","74.4065407999631","6","3","8","7","232.17782606649"
"1524","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","60.0713371815564","70.8971322846972","3","2","6","7","200.045738285707"
"1525","NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","61.998209797977","74.49548521976","4","3","7","7","157.084352976816"
"1526","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","67.4393354715631","75.6188943284748","3","3","5","7","221.285694294352"
"1527","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","61.2305412875862","70.2821768482357","3","2","6","7","169.33073926873"
"1528","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","60.5331378311606","75.3913984804985","5","4","8","7","183.073181251828"
"1529","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","59.5244700014918","71.3772255109235","5","3","6","7","193.366987177891"
"1530","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","59.5668000359692","70.9305145678141","4","3","7","7","166.824204034118"
"1531","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","64.6353201996814","78.3387196156447","5","4","6","7","208.545310763553"
"1532","NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","69.8821741577122","79.2910670801788","3","2","6","7","164.599680511787"
"1533","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","69.968148223072","79.1470961320361","4","2","6","5","241.406608284335"
"1534","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","64.1220862833148","73.9413352285347","2","3","6","7","181.541898908493"
"1535","NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","65.2062576265405","75.8187069046484","4","2","7","7","154.301132776274"
"1536","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","66.365003765678","79.2493224518472","5","3","6","6","220.693216679183"
"1537","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","65.2099465349723","73.6961513137725","3","2","7","7","179.386307060868"
"1538","NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","65.5311431825318","76.9450690905353","4","2","6","7","184.575596778028"
"1539","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","60.467261189773","69.9769020253634","4","2","6","7","215.224469992481"
"1540","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","57.1008389390036","67.2993870437344","4","3","7","7","178.681052899978"
"1541","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","69.7440520530451","79.4356601463981","3","3","6","7","186.403181563758"
"1542","NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","64.0383592010724","75.168129176994","6","3","8","7","160.513666140073"
"1543","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","53.5525546442715","65.7765208631975","5","3","8","7","200.03521769462"
"1544","NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","57.2009675853458","68.4541349228814","5","2","8","7","166.405590240173"
"1545","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","56.58901671844","69.2980343633112","5","3","8","7","222.058037384608"
"1546","NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","67.8118096989212","81.5096884843027","2","3","5","7","161.887520177794"
"1547","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","61.4861322484534","73.2718021620328","4","3","6","7","252.478762286603"
"1548","NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","60.8993503818226","81.4185128534275","5","4","7","7","193.241591467479"
