,Features,L1,L2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
2015,TwoMonthBefore+NumTweets_Month2_LogDelta+NumTweets_Week2_LogDelta,61.43396314,72.74686694,4,2,7,7,-32.48998047,-20.00766647,180.6036857
2016,TwoMonthBefore+NumTweets_Month2_Log+NumTweets_Week2_Log+NumTweets_Month2_LogDelta+NumTweets_Week2_LogDelta,63.10370596,73.99092353,4,2,7,7,-34.02536616,-23.4103145,179.5149656
2017,TwoMonthBefore+NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week2_Log,61.97522538,72.79289515,4,2,7,7,-33.33731739,-24.02144688,182.3095485
2018,TwoMonthBefore+NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week2_LogDelta,61.26900184,72.61969977,4,2,7,7,-32.77565459,-20.71308446,181.2310233
2019,TwoMonthBefore+NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week2_Log+NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week2_LogDelta,71.11064042,82.00808774,3,2,6,7,-37.75913731,-32.53219902,190.2952078
2020,TwoMonthBefore+NumTweets_Week1_Log+NumTweets_Week2_Log,60.10295729,71.36927247,4,2,7,7,-29.36134351,-17.19160286,184.6922315
2021,TwoMonthBefore+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,61.0925534,72.55567317,4,2,7,7,-31.41514999,-19.8598917,182.8060058
2022,TwoMonthBefore+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,60.96637839,72.41742969,4,2,7,7,-31.21881485,-20.10032044,184.3953407
2023,TwoMonthBefore+NumTweets_Month1_Log+NumTweets_Week1_Log+NumTweets_Week2_Log,61.48040996,72.23337529,4,2,7,7,-31.85950028,-23.0283423,183.3077068
2024,TwoMonthBefore+NumTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,61.01648017,72.47902706,4,2,7,7,-31.81504104,-20.37221597,182.9056505
2025,TwoMonthBefore+NumTweets_Month1_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,66.94321477,77.45906795,4,2,7,7,-35.84986619,-27.80184588,177.496813
2026,TwoMonthBefore+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log,60.11711419,71.35997015,4,2,7,7,-29.42310421,-17.3837224,184.7412887
2027,TwoMonthBefore+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,61.26757692,72.74534297,4,2,7,7,-32.16275847,-20.75249002,181.9667143
2028,TwoMonthBefore+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,63.32509781,74.35265754,4,2,7,7,-33.54400784,-24.28513914,180.7478446
2029,TwoMonthBefore+NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log,62.06250381,72.84593476,4,2,7,7,-33.40201323,-24.12795832,182.511507
2030,TwoMonthBefore+NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,61.1941283,72.67276068,4,2,7,7,-32.40821369,-21.05596589,182.1540068
2031,TwoMonthBefore+NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta,71.68008146,82.59302175,3,2,6,7,-37.71773714,-33.01793626,190.8616832
2032,TwoMonthBefore+NumDistinctTweets_Month1_Log,54.63338912,66.91947467,5,2,8,7,63.0741608,163.0714684,194.3432322
2033,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta,60.43870477,71.36370708,4,2,7,7,-31.4909101,-19.09969707,186.7727024
2034,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month1_LogDelta,55.00668358,67.11294426,5,2,8,7,7.885935053,48.91085621,195.2585288
2035,TwoMonthBefore+NumDistinctTweets_Month2_Log,58.14072966,69.80488997,4,2,7,7,-21.33585545,-5.020673442,185.4628635
2036,TwoMonthBefore+NumDistinctTweets_Month2_LogDelta,60.99793323,72.2511501,4,2,7,7,-31.31764251,-18.80829429,182.1303106
2037,TwoMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta,56.49100942,68.88962298,4,3,7,7,-9.599518899,18.00988774,186.9499201
2038,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log,55.1828101,67.21308963,4,2,7,7,-5.705172423,24.93401032,195.5669104
2039,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta,60.48520011,71.58426107,4,2,7,7,-31.82038435,-19.4088701,186.359177
2040,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta,61.71291393,73.09159596,4,2,7,7,-28.2622661,-25.58020763,202.6563239
2041,TwoMonthBefore+NumDistinctTweets_Week1_Log,59.52899289,70.92470197,4,2,7,7,-27.92542914,-15.10509216,185.4861438
2042,TwoMonthBefore+NumDistinctTweets_Week1_LogDelta,61.08811353,72.38791898,4,2,7,7,-31.09198273,-18.69989422,181.9842392
2043,TwoMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta,59.99823448,71.37534231,4,2,7,7,-29.39125346,-17.73666737,185.692073
2044,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Week1_Log,53.9403488,65.31896528,5,3,7,7,6.793101203,44.73264137,198.3246742
2045,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta,58.73284882,68.70749088,4,3,7,7,-30.63936757,-17.74105457,199.6426981
2046,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta,57.01865833,65.98621805,5,3,7,7,-27.53282202,-22.91677052,210.9446259
2047,TwoMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log,57.86132376,69.61556643,4,2,7,7,-20.75801482,-4.154871552,186.54249
2048,TwoMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta,61.037592,72.32752603,4,2,7,7,-31.3788075,-18.87700687,182.153972
2049,TwoMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta,58.41874343,72.05738051,5,3,8,7,-17.56818421,-6.452137348,180.1678851
2050,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log,57.50215715,65.75953871,4,3,7,7,-28.27152773,-22.84766002,214.6099113
2051,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta,55.87357925,65.28305966,5,4,7,7,-28.39496355,-11.74594806,220.0366158
2052,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta,58.51139602,67.13414828,3,3,6,7,-30.2184693,-24.61175756,221.252962
2053,TwoMonthBefore+NumDistinctTweets_Week2_Log,58.8188079,70.3745731,4,2,7,7,-24.7610336,-9.007009048,186.7284215
2054,TwoMonthBefore+NumDistinctTweets_Week2_LogDelta,61.17957228,72.37635772,4,2,7,7,-30.99011709,-17.5773159,182.1731951
2055,TwoMonthBefore+NumDistinctTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta,59.44226928,70.91441255,4,2,7,7,-27.19977324,-13.25483077,186.6098033
2056,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Week2_Log,53.618762,64.58589884,4,3,7,7,-20.49160117,-16.43994055,199.5663213
2057,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta,59.44069858,69.97687783,4,2,7,7,-30.82159106,-19.95643636,193.2248809
2058,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta,56.32169805,66.47984775,4,3,7,7,-23.64270427,-21.52618279,199.1524603
2059,TwoMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week2_Log,57.74050008,69.52787312,4,2,7,7,-18.59554463,0.758135516,186.9409559
2060,TwoMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta,61.11405822,72.4002405,4,2,7,7,-31.46443188,-18.5014357,182.1725941
2061,TwoMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta,58.20406198,70.71250772,4,2,7,7,-13.31031795,10.54977163,180.6758393
2062,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week2_Log,55.33783165,64.79672951,4,3,7,7,-23.64065509,-20.76664529,206.6700532
2063,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta,58.93742887,69.46964608,4,3,7,7,-30.89499607,-20.57319635,195.3314804
2064,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta,60.6075099,70.43571339,3,2,6,7,-27.24134626,-25.94767629,204.0952441
2065,TwoMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log,58.85630598,70.41466632,4,2,7,7,-9.25145759,24.1899831,186.8559324
2066,TwoMonthBefore+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,61.22726875,72.4058784,4,2,7,7,-30.36939173,-15.86592355,182.5097299
2067,TwoMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,59.81728256,71.78928185,4,2,7,7,-14.4704259,13.62513997,185.8209195
2068,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log,53.66574728,64.66470861,4,3,7,7,-19.57687223,-13.82303188,199.6595611
2069,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,58.79890277,68.79695855,4,3,7,7,-30.36593545,-17.31308432,199.6809013
2070,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,57.30998378,66.17789533,4,3,7,7,-26.94742187,-22.58061767,209.5350862
2071,TwoMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log,58.11993926,69.85174028,4,2,7,7,-4.253766854,31.88802731,186.9662199
2072,TwoMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,61.19729612,72.3246907,4,2,7,7,-30.46535334,-15.05628428,182.8945838
2073,TwoMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,58.69793425,71.83701505,5,2,8,7,-13.94722667,3.026521147,179.8205628
2074,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log,57.35296947,65.56325234,4,3,7,7,-27.5382884,-22.66297183,214.6654527
2075,TwoMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,55.9940942,65.49964874,5,4,7,7,-28.10111486,-10.85270405,219.9130242
2076,TwoMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta,57.96875729,66.58922007,3,3,6,7,-28.93051769,-22.44270286,221.4601255
2077,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log,50.16149876,62.92124574,6,5,8,7,-18.33237538,-17.60542712,203.8339194
2078,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta,60.45125159,71.42634928,4,2,7,7,-31.61857113,-19.23680612,187.3030144
2079,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta,49.43870424,62.94518808,7,5,8,7,-17.61422335,-18.13718032,201.9582495
2080,TwoMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log,54.41895607,67.22731214,5,3,8,7,-18.92409305,-11.96006472,186.2910788
2081,TwoMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta,61.15934856,72.38911412,4,2,7,7,-31.8557097,-19.81379566,181.6692266
2082,TwoMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta,50.54526439,65.04171944,6,5,8,7,-17.02499801,-16.88351312,189.9284561
2083,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log,49.57310694,63.03850767,6,5,8,7,-17.82755776,-18.02589959,202.0816272
2084,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta,60.62872378,71.73718551,4,2,7,7,-32.36671204,-20.38075108,186.5235574
2085,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta,58.08601159,71.8109293,5,4,7,6,-10.74224708,-11.12272283,224.7334431
2086,TwoMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log,59.73964898,71.02552111,4,2,7,7,-28.66708557,-16.87735521,185.5878171
2087,TwoMonthBefore+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta,61.17765647,72.40347553,4,2,7,7,-31.20292748,-18.4053285,182.7288876
2088,TwoMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta,58.19019709,69.9876892,4,2,7,7,-23.28398764,-7.865533518,188.1148179
2089,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log,48.58068397,61.02260848,7,4,8,7,-13.40499392,-14.8268674,209.7030777
2090,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta,58.65984372,68.55199992,4,3,7,7,-29.95287789,-16.47738805,202.9450828
2091,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta,49.97176422,62.33169716,7,4,8,7,2.926274249,22.33357569,213.609407
2092,TwoMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log,54.10631011,67.06713799,5,3,8,7,-18.67847789,-11.73536567,188.0326399
2093,TwoMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta,61.49969717,72.66872864,4,2,7,7,-32.68184221,-20.74073268,181.6809507
2094,TwoMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta,53.0511792,68.27325774,6,4,8,7,-17.37337921,-21.71942775,182.5711995
2095,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log,52.67001277,62.61431441,6,3,7,7,-20.66551629,-16.28474371,218.9084339
2096,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta,56.39079574,65.61156613,5,4,7,7,-28.69134341,-12.86955949,222.0428576
2097,TwoMonthBefore+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,57.10877488,69.21359892,4,2,7,7,13.52630583,68.31003965,188.6898831
2098,TwoMonthBefore+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,61.23274394,72.45320013,4,2,7,7,-31.03866256,-17.4600251,181.759246
2099,TwoMonthBefore+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,56.71321732,69.09060899,4,2,7,7,31.53025366,105.0986695,188.1154979
2100,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,46.73357745,59.7071916,7,5,8,8,1.068666634,13.29708203,210.6856694
2101,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,59.40906671,69.96421191,4,2,7,7,-30.78584211,-19.83566168,194.4815129
2102,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,48.4028382,61.210326,7,4,8,7,-4.533935031,1.298527511,205.0969258
2103,TwoMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,53.65068942,66.67686417,5,4,8,7,-20.73531608,-16.44888721,188.573034
2104,TwoMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,61.60350259,72.89298716,4,2,7,7,-32.85860049,-20.64231276,180.1696109
2105,TwoMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,52.18186555,66.53597525,5,5,8,7,-19.35875852,-20.3595191,182.8006678
2106,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,48.86130723,60.28766692,6,3,7,7,-14.16230428,-12.30969731,213.5034782
2107,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,59.40118752,69.69374457,4,3,7,7,-31.5587331,-21.69616919,194.8524028
2108,TwoMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,57.77606989,69.58103419,4,2,7,7,74.81989282,197.8258578,189.113497
2109,TwoMonthBefore+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,61.2091698,72.2519106,4,2,7,7,-30.36510737,-15.84180453,185.0048492
2110,TwoMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,57.18757561,69.77235947,5,3,8,7,-24.21629025,-17.0700648,190.6486018
2111,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,47.25449671,60.00494871,7,4,8,7,-7.008599681,-5.165976437,211.1022286
2112,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,58.56525513,68.40506147,4,3,7,7,-29.52054643,-16.27358139,205.2017601
2113,TwoMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,54.81767373,67.43485731,5,3,8,7,-22.04225704,-17.03984934,188.6476345
2114,TwoMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,61.48899953,72.47216239,4,2,7,7,-31.89796785,-17.59321664,184.3904006
2115,TwoMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log,52.20853047,62.16444811,6,3,7,7,-19.5985015,-16.09808344,219.2304746
2116,TwoMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta,56.48699464,65.77673875,5,4,7,7,-28.41147487,-12.23759529,222.2076271
2117,TwoMonthBefore+NumDistinctUsers_Month1_Log,53.42915021,65.35095616,5,3,8,7,-19.1335677,-11.63082472,198.0493433
2118,TwoMonthBefore+NumDistinctUsers_Month1_LogDelta,61.20756343,71.69966748,4,2,7,7,-32.37073035,-20.57052264,188.0133632
2119,TwoMonthBefore+NumDistinctUsers_Month1_Log+NumDistinctUsers_Month1_LogDelta,54.11465208,65.82818908,5,3,8,7,-8.263379537,13.06229904,199.6511022
2120,TwoMonthBefore+NumDistinctUsers_Month2_Log,56.52529097,68.49861979,4,2,7,7,15.98884131,70.53546112,187.7967578
2121,TwoMonthBefore+NumDistinctUsers_Month2_LogDelta,60.41305257,71.85713905,4,2,7,7,-30.42060466,-17.37807121,185.4314211
2122,TwoMonthBefore+NumDistinctUsers_Month2_Log+NumDistinctUsers_Month2_LogDelta,53.32535402,65.94280039,5,3,8,7,-19.40944587,-12.12862072,195.350945
2123,TwoMonthBefore+NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log,54.31628605,66.00789519,5,3,8,7,4.533343151,40.23421679,200.0692506
2124,TwoMonthBefore+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta,60.64192188,71.74039031,4,2,7,7,-31.5532885,-19.21965638,188.2805318
2125,TwoMonthBefore+NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta,57.16239488,71.23150372,4,3,7,7,13.07909951,51.46045108,206.2207705
2126,TwoMonthBefore+NumDistinctUsers_Week1_Log,59.67787627,70.87011581,4,2,7,7,-28.17184697,-15.42720176,186.4501288
2127,TwoMonthBefore+NumDistinctUsers_Week1_LogDelta,61.29554649,72.48082622,4,2,7,7,-31.58451197,-19.38820993,182.134665
2128,TwoMonthBefore+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week1_LogDelta,60.58130273,71.61759651,4,2,7,7,-30.68513976,-19.8598859,186.6696587
2129,TwoMonthBefore+NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log,50.32249722,62.13199728,7,3,8,7,-15.74756363,-15.02133018,202.5855355
2130,TwoMonthBefore+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta,59.81882559,69.24942451,4,3,7,7,-31.28770991,-19.37077808,204.4078153
2131,TwoMonthBefore+NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta,50.48039224,61.57941518,6,4,7,7,129.8389498,294.1971956,216.4409652
