#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
we are hiring	201207	131919	39428	34362	11560	1938	565528	39682	34056	11133	1563	29931	10556	9279	3137	543	34614	10999	9598	3131	585
all	201208	6079284	3682281	1732571	118796	31049	7445849	2895112	1427650	87587	19654	2460607	944867	443276	35753	10492	1321043	947020	440994	33128	5551
all old	201208	605546	307232	185629	31090	11773	2741824	325558	193329	29227	7086	129442	66966	42255	8127	3594	124653	67639	41430	7677	1787
hashtags	201208	5583650	3498176	1611469	92713	20728	5792685	2722247	1300929	62440	13478	2359795	905105	416807	29066	7436	1223571	906841	414684	26881	4133
job opening	201208	278699	150181	75822	6979	3692	268115	150280	82686	5483	2085	53159	30309	15069	1514	843	49447	32418	15076	1422	232
job opportunity	201208	118231	67900	45852	7177	1427	2228469	99502	52634	8983	1519	22611	13436	10498	1823	406	22740	12846	10048	1855	295
job posting	201208	80362	48553	31628	3057	1115	114233	42380	31771	2956	1516	14866	12275	7370	735	231	23958	11832	7465	764	240
we are hiring	201208	131495	44698	39023	14048	5657	134660	41112	35716	11930	1986	39789	11580	10314	4141	2198	29073	11078	9692	3683	1054
all	201209	15768567	3483693	1644103	154825	35079	6079284	3682281	1732571	118796	31049	1770398	976735	471006	40026	8107	7111271	841384	394588	42065	7960
all old	201209	2972576	339883	185970	36075	15381	605546	307232	185629	31090	11773	169257	101288	51626	8837	2562	271480	90286	48395	9417	3402
hashtags	201209	14978049	3309870	1533314	125638	23593	5583650	3498176	1611469	92713	20728	1628843	926058	440635	32483	5903	6864216	795809	365585	33982	4808
