WeekId,NumTweets_Week1_axed,NumDistinctTweets_Week1_axed,NumDistinctUsers_Week1_axed,NumPopularTweets_Week1_axed,NumVerifiedTweets_Week1_axed,NumTweets_Week2_axed,NumDistinctTweets_Week2_axed,NumDistinctUsers_Week2_axed,NumPopularTweets_Week2_axed,NumVerifiedTweets_Week2_axed,NumTweets_Week1_canned,NumDistinctTweets_Week1_canned,NumDistinctUsers_Week1_canned,NumPopularTweets_Week1_canned,NumVerifiedTweets_Week1_canned,NumTweets_Week2_canned,NumDistinctTweets_Week2_canned,NumDistinctUsers_Week2_canned,NumPopularTweets_Week2_canned,NumVerifiedTweets_Week2_canned,NumTweets_Week1_downsized,NumDistinctTweets_Week1_downsized,NumDistinctUsers_Week1_downsized,NumPopularTweets_Week1_downsized,NumVerifiedTweets_Week1_downsized,NumTweets_Week2_downsized,NumDistinctTweets_Week2_downsized,NumDistinctUsers_Week2_downsized,NumPopularTweets_Week2_downsized,NumVerifiedTweets_Week2_downsized,NumTweets_Week1_outsourced,NumDistinctTweets_Week1_outsourced,NumDistinctUsers_Week1_outsourced,NumPopularTweets_Week1_outsourced,NumVerifiedTweets_Week1_outsourced,NumTweets_Week2_outsourced,NumDistinctTweets_Week2_outsourced,NumDistinctUsers_Week2_outsourced,NumPopularTweets_Week2_outsourced,NumVerifiedTweets_Week2_outsourced,NumTweets_Week1_pinkslip,NumDistinctTweets_Week1_pinkslip,NumDistinctUsers_Week1_pinkslip,NumPopularTweets_Week1_pinkslip,NumVerifiedTweets_Week1_pinkslip,NumTweets_Week2_pinkslip,NumDistinctTweets_Week2_pinkslip,NumDistinctUsers_Week2_pinkslip,NumPopularTweets_Week2_pinkslip,NumVerifiedTweets_Week2_pinkslip,NumTweets_Week1_lostjob,NumDistinctTweets_Week1_lostjob,NumDistinctUsers_Week1_lostjob,NumPopularTweets_Week1_lostjob,NumVerifiedTweets_Week1_lostjob,NumTweets_Week2_lostjob,NumDistinctTweets_Week2_lostjob,NumDistinctUsers_Week2_lostjob,NumPopularTweets_Week2_lostjob,NumVerifiedTweets_Week2_lostjob,NumTweets_Week1_fired,NumDistinctTweets_Week1_fired,NumDistinctUsers_Week1_fired,NumPopularTweets_Week1_fired,NumVerifiedTweets_Week1_fired,NumTweets_Week2_fired,NumDistinctTweets_Week2_fired,NumDistinctUsers_Week2_fired,NumPopularTweets_Week2_fired,NumVerifiedTweets_Week2_fired,NumTweets_Week1_beenfired,NumDistinctTweets_Week1_beenfired,NumDistinctUsers_Week1_beenfired,NumPopularTweets_Week1_beenfired,NumVerifiedTweets_Week1_beenfired,NumTweets_Week2_beenfired,NumDistinctTweets_Week2_beenfired,NumDistinctUsers_Week2_beenfired,NumPopularTweets_Week2_beenfired,NumVerifiedTweets_Week2_beenfired,NumTweets_Week1_laidoff,NumDistinctTweets_Week1_laidoff,NumDistinctUsers_Week1_laidoff,NumPopularTweets_Week1_laidoff,NumVerifiedTweets_Week1_laidoff,NumTweets_Week2_laidoff,NumDistinctTweets_Week2_laidoff,NumDistinctUsers_Week2_laidoff,NumPopularTweets_Week2_laidoff,NumVerifiedTweets_Week2_laidoff,NumTweets_Week1_unemployment,NumDistinctTweets_Week1_unemployment,NumDistinctUsers_Week1_unemployment,NumPopularTweets_Week1_unemployment,NumVerifiedTweets_Week1_unemployment,NumTweets_Week2_unemployment,NumDistinctTweets_Week2_unemployment,NumDistinctUsers_Week2_unemployment,NumPopularTweets_Week2_unemployment,NumVerifiedTweets_Week2_unemployment
8/12/2011,-96,-297,-310,2,-12,-260,-295,-273,-4,-3,-1426,-1341,-1276,-20,-4,184,164,120,-36,17,-72,-88,-94,2,0,17,20,28,1,-1,-336,-279,-257,-17,0,-241,-286,-194,16,0,-216,-186,-172,-8,0,107,79,57,5,-2,-839,-866,-758,-18,20,-458,-416,-432,6,-19,-5601,-5390,-5218,-127,39,-1296,-1389,-1353,-46,71,-3804,-2971,-2871,-166,-71,-796,-804,-791,-28,-291,-11102,-3276,-3170,-122,-5422,7782,449,396,78,5138,-359755,-363775,-362825,311,1746,-273870,-274938,-270311,-127,40
8/19/2011,1559,1548,1414,38,164,-96,-297,-310,2,-12,1367,1118,1002,22,-25,-1426,-1341,-1276,-20,-4,100,108,114,1,1,-72,-88,-94,2,0,501,503,420,12,1,-336,-279,-257,-17,0,334,297,251,14,2,-216,-186,-172,-8,0,483,490,461,14,-3,-839,-866,-758,-18,20,2385,2618,2504,45,-141,-5601,-5390,-5218,-127,39,4147,3090,3025,159,75,-3804,-2971,-2871,-166,-71,762,980,973,-23,-13,-11102,-3276,-3170,-122,-5422,-105602,-102714,-102897,-173,-1938,-359755,-363775,-362825,311,1746
8/26/2011,-977,-761,-661,-41,-146,1559,1548,1414,38,164,401,484,531,34,63,1367,1118,1002,22,-25,858,843,736,17,1,100,108,114,1,1,274,280,147,9,0,501,503,420,12,1,106,87,69,8,2,334,297,251,14,2,461,441,418,17,-6,483,490,461,14,-3,2584,1790,1709,154,25,2385,2618,2504,45,-141,-1750,-1095,-1075,-45,-117,4147,3090,3025,159,75,1469,1126,1086,51,71,762,980,973,-23,-13,113242,111953,110756,397,442,-105602,-102714,-102897,-173,-1938
9/2/2011,-459,-434,-399,-6,9,-977,-761,-661,-41,-146,1334,996,1047,69,119,401,484,531,34,63,-498,-487,-428,-13,-1,858,843,736,17,1,-448,-457,-336,-10,2,274,280,147,9,0,-333,-315,-293,-20,36,106,87,69,8,2,126,142,86,-31,-17,461,441,418,17,-6,-3194,-3287,-3159,-77,275,2584,1790,1709,154,25,-1464,-1851,-1803,-94,59,-1750,-1095,-1075,-45,-117,-1047,-884,-811,-22,-19,1469,1126,1086,51,71,-73788,-70646,-69146,-773,-191,113242,111953,110756,397,442
9/9/2011,-286,-245,-236,-6,-14,-459,-434,-399,-6,9,-1546,-1352,-1384,-64,-143,1334,996,1047,69,119,-83,-93,-127,7,-1,-498,-487,-428,-13,-1,455,211,218,25,128,-448,-457,-336,-10,2,-90,-44,-17,-3,-40,-333,-315,-293,-20,36,240,-69,-170,50,25,126,142,86,-31,-17,-176,458,494,-35,-271,-3194,-3287,-3159,-77,275,1115,923,905,16,196,-1464,-1851,-1803,-94,59,208,270,231,1,31,-1047,-884,-811,-22,-19,-52699,-56479,-57123,746,655,-73788,-70646,-69146,-773,-191
9/16/2011,193,62,43,15,112,-286,-245,-236,-6,-14,-1077,-809,-755,-41,-34,-1546,-1352,-1384,-64,-143,68,71,110,-5,6,-83,-93,-127,7,-1,-75,96,82,-27,-47,455,211,218,25,128,110,96,93,0,1,-90,-44,-17,-3,-40,-402,-157,-49,-7,-14,240,-69,-170,50,25,97,117,90,15,-53,-176,458,494,-35,-271,2763,2658,2595,97,239,1115,923,905,16,196,-577,-830,-821,27,-40,208,270,231,1,31,-3810,-3119,-2952,68,67,-52699,-56479,-57123,746,655
9/23/2011,-218,-157,-135,10,-93,193,62,43,15,112,-241,-229,-232,6,7,-1077,-809,-755,-41,-34,-128,-118,-147,-5,-4,68,71,110,-5,6,-128,-62,-92,-8,-83,-75,96,82,-27,-47,-76,-71,-68,-1,-1,110,96,93,0,1,-378,-422,-277,7,-1,-402,-157,-49,-7,-14,-1015,-1298,-1245,-55,148,97,117,90,15,-53,-2370,-1940,-1907,-62,-338,2763,2658,2595,97,239,-631,-697,-694,-31,105,-577,-830,-821,27,-40,-4194,-3202,-2826,-263,59,-3810,-3119,-2952,68,67
9/30/2011,438,414,392,-13,21,-218,-157,-135,10,-93,1136,954,938,47,56,-241,-229,-232,6,7,-276,-271,-207,-8,-1,-128,-118,-147,-5,-4,509,246,235,37,8,-128,-62,-92,-8,-83,211,192,188,16,3,-76,-71,-68,-1,-1,-115,-48,-42,-29,0,-378,-422,-277,7,-1,1150,1370,1303,46,37,-1015,-1298,-1245,-55,148,-8,-3,-15,9,270,-2370,-1940,-1907,-62,-338,-105,52,88,-64,-71,-631,-697,-694,-31,105,-8780,-7017,-6798,-484,-961,-4194,-3202,-2826,-263,59
10/7/2011,1758,1066,934,101,23,438,414,392,-13,21,26,62,28,-31,25,1136,954,938,47,56,38,36,23,8,-1,-276,-271,-207,-8,-1,-392,-117,-191,-23,-9,509,246,235,37,8,-143,-133,-112,-11,-1,211,192,188,16,3,511,355,393,47,91,-115,-48,-42,-29,0,-317,-357,-304,-33,-116,1150,1370,1303,46,37,577,735,759,13,-112,-8,-3,-15,9,270,1522,1343,1324,89,7,-105,52,88,-64,-71,5802,5083,4642,137,-8,-8780,-7017,-6798,-484,-961
10/14/2011,-1618,-1084,-957,-66,-33,1758,1066,934,101,23,-2299,-2138,-2021,-71,-92,26,62,28,-31,25,-134,-152,-140,-1,6,38,36,23,8,-1,-682,-744,-592,-1,2,-392,-117,-191,-23,-9,-169,-254,-239,-3,36,-143,-133,-112,-11,-1,-1211,-1185,-1142,-31,-35,511,355,393,47,91,-3666,-4592,-4483,-80,715,-317,-357,-304,-33,-116,-3360,-3196,-3155,-79,-218,577,735,759,13,-112,-3824,-3842,-3789,-105,320,1522,1343,1324,89,7,-9051,-10211,-9239,-265,1273,5802,5083,4642,137,-8
10/21/2011,-769,-524,-505,-54,-40,-1618,-1084,-957,-66,-33,1128,884,825,114,27,-2299,-2138,-2021,-71,-92,111,117,119,-2,11,-134,-152,-140,-1,6,88,126,147,-10,4,-682,-744,-592,-1,2,475,439,419,14,80,-169,-254,-239,-3,36,282,349,304,2,-60,-1211,-1185,-1142,-31,-35,352,1763,1707,24,-852,-3666,-4592,-4483,-80,715,990,960,950,22,-39,-3360,-3196,-3155,-79,-218,1253,1373,1366,59,-341,-3824,-3842,-3789,-105,320,10732,9114,8295,598,735,-9051,-10211,-9239,-265,1273
10/28/2011,334,-168,-147,17,108,-769,-524,-505,-54,-40,-397,-213,-197,-42,-15,1128,884,825,114,27,233,222,192,6,-7,111,117,119,-2,11,-467,-473,-391,-9,-6,88,126,147,-10,4,-538,-437,-417,-16,-116,475,439,419,14,80,-270,-325,-312,-36,40,282,349,304,2,-60,-894,-960,-916,-25,47,352,1763,1707,24,-852,-718,-675,-684,-11,164,990,960,950,22,-39,-888,-707,-695,-71,-17,1253,1373,1366,59,-341,-9498,-7562,-7218,-588,-706,10732,9114,8295,598,735
11/4/2011,-82,145,119,19,-114,334,-168,-147,17,108,902,593,585,17,298,-397,-213,-197,-42,-15,-399,-388,-353,-12,1,233,222,192,6,-7,-52,16,-34,2,4,-467,-473,-391,-9,-6,2,42,36,-2,-2,-538,-437,-417,-16,-116,-240,-47,-57,8,-48,-270,-325,-312,-36,40,2550,1620,1560,125,-13,-894,-960,-916,-25,47,1731,1239,1220,52,-213,-718,-675,-684,-11,164,254,221,209,54,43,-888,-707,-695,-71,-17,-3650,-1030,-794,-234,-1088,-9498,-7562,-7218,-588,-706
11/11/2011,-516,-258,-253,-43,11,-82,145,119,19,-114,224,172,153,51,-258,902,593,585,17,298,-77,-52,-47,-3,-11,-399,-388,-353,-12,1,-125,-142,-114,-11,-4,-52,16,-34,2,4,43,43,34,-1,2,2,42,36,-2,-2,-210,-186,-136,-14,0,-240,-47,-57,8,-48,-1127,-1408,-1370,-89,144,2550,1620,1560,125,-13,-1721,-1288,-1257,-44,95,1731,1239,1220,52,-213,459,-10,-9,-23,6,254,221,209,54,43,5879,2552,2565,378,1830,-3650,-1030,-794,-234,-1088
11/18/2011,2034,1370,1341,105,62,-516,-258,-253,-43,11,-127,-85,-85,34,0,224,172,153,51,-258,20,10,6,5,2,-77,-52,-47,-3,-11,-85,-53,-33,-3,1,-125,-142,-114,-11,-4,-68,-106,-103,9,1,43,43,34,-1,2,658,299,273,56,57,-210,-186,-136,-14,0,6263,5784,5617,478,-17,-1127,-1408,-1370,-89,144,16126,11646,11253,818,735,-1721,-1288,-1257,-44,95,-133,-14,22,11,291,459,-10,-9,-23,6,-6628,-5423,-5018,-395,-1329,5879,2552,2565,378,1830
11/25/2011,-631,-408,-388,-51,-71,2034,1370,1341,105,62,2284,1828,1741,141,-53,-127,-85,-85,34,0,149,159,99,-4,-2,20,10,6,5,2,625,386,345,20,-1,-85,-53,-33,-3,1,31,73,80,-10,-1,-68,-106,-103,9,1,-53,190,189,-43,-59,658,299,273,56,57,-4890,-3543,-3436,-391,-211,6263,5784,5617,478,-17,-12191,-9579,-9239,-714,-885,16126,11646,11253,818,735,783,976,916,55,-411,-133,-14,22,11,291,23134,18742,16374,1546,-1424,-6628,-5423,-5018,-395,-1329
12/2/2011,-1159,-776,-761,-54,1,-631,-408,-388,-51,-71,1826,1418,1354,-2,6,2284,1828,1741,141,-53,-182,-176,-114,-5,1,149,159,99,-4,-2,-115,-259,-269,-7,0,625,386,345,20,-1,-42,-89,-92,-5,-1,31,73,80,-10,-1,-197,-274,-285,21,1,-53,190,189,-43,-59,-1436,-1933,-1906,-56,3,-4890,-3543,-3436,-391,-211,-1051,-694,-682,35,-5,-12191,-9579,-9239,-714,-885,-1514,-1140,-1117,-72,3,783,976,916,55,-411,-21891,-17469,-15386,-1325,-35,23134,18742,16374,1546,-1424
12/9/2011,334,344,347,13,-2,-1159,-776,-761,-54,1,-3138,-2331,-2177,-147,-9,1826,1418,1354,-2,6,57,46,46,9,-1,-182,-176,-114,-5,1,179,98,139,0,0,-115,-259,-269,-7,0,130,165,157,14,0,-42,-89,-92,-5,-1,1073,661,616,3,1,-197,-274,-285,21,1,3911,3356,3293,174,1,-1436,-1933,-1906,-56,3,4914,3044,2978,123,17,-1051,-694,-682,35,-5,331,196,177,0,3,-1514,-1140,-1117,-72,3,23473,19062,16829,1238,116,-21891,-17469,-15386,-1325,-35
12/16/2011,904,904,825,39,2,334,344,347,13,-2,7794,7199,6732,343,9,-3138,-2331,-2177,-147,-9,402,399,386,3,1,57,46,46,9,-1,956,1281,1159,35,0,179,98,139,0,0,1013,966,917,28,2,130,165,157,14,0,3574,3704,3296,116,2,1073,661,616,3,1,21350,20649,19709,706,24,3911,3356,3293,174,1,4477,6100,5845,302,8,4914,3044,2978,123,17,11474,10766,10449,436,12,331,196,177,0,3,13281,15688,14008,512,-26,23473,19062,16829,1238,116
12/23/2011,1061,720,726,56,6,904,904,825,39,2,-1011,-861,-891,-4,4,7794,7199,6732,343,9,4,-6,-31,1,0,402,399,386,3,1,-105,-49,-57,-17,3,956,1281,1159,35,0,123,99,73,21,1,1013,966,917,28,2,-23,-55,-36,39,3,3574,3704,3296,116,2,-1035,-2896,-2542,12,-5,21350,20649,19709,706,24,2769,2056,2003,83,-4,4477,6100,5845,302,8,-739,-784,-800,-20,-9,11474,10766,10449,436,12,18076,14409,13216,1413,65,13281,15688,14008,512,-26
12/30/2011,-323,-160,-231,3,-2,1061,720,726,56,6,-3059,-2867,-2640,-128,-3,-1011,-861,-891,-4,4,-162,-155,-129,-2,-1,4,-6,-31,1,0,373,-463,-364,5,-2,-105,-49,-57,-17,3,-466,-455,-399,-12,-2,123,99,73,21,1,-1398,-1145,-924,-38,-2,-23,-55,-36,39,3,-11031,-8663,-8350,-305,-12,-1035,-2896,-2542,12,-5,-7277,-5638,-5397,-212,-15,2769,2056,2003,83,-4,-2782,-2565,-2470,2,-2,-739,-784,-800,-20,-9,-30478,-26396,-23294,-1774,-58,18076,14409,13216,1413,65
1/6/2012,-115,-151,-110,14,-4,-323,-160,-231,3,-2,-1846,-1290,-1306,-233,-6,-3059,-2867,-2640,-128,-3,62,38,44,11,0,-162,-155,-129,-2,-1,-702,154,119,-16,1,373,-463,-364,5,-2,-78,-69,-73,-11,1,-466,-455,-399,-12,-2,310,162,218,-12,4,-1398,-1145,-924,-38,-2,181,460,362,-64,3,-11031,-8663,-8350,-305,-12,-1059,-525,-601,-126,-2,-7277,-5638,-5397,-212,-15,2158,2150,2057,15,0,-2782,-2565,-2470,2,-2,-6623,-4574,-4858,-785,-85,-30478,-26396,-23294,-1774,-58
1/13/2012,4427,2342,2271,60,3,-115,-151,-110,14,-4,3029,2585,2578,135,4,-1846,-1290,-1306,-233,-6,286,308,114,-8,1,62,38,44,11,0,466,456,423,17,-1,-702,154,119,-16,1,589,489,467,26,-2,-78,-69,-73,-11,1,2332,2042,2073,90,-5,310,162,218,-12,4,11930,10146,9908,366,5,181,460,362,-64,3,6553,5385,5263,336,14,-1059,-525,-601,-126,-2,4812,4396,4228,210,15,2158,2150,2057,15,0,44719,35695,33218,2045,258,-6623,-4574,-4858,-785,-85
1/20/2012,-3611,-1487,-1435,-70,6,4427,2342,2271,60,3,451,703,664,-40,-7,3029,2585,2578,135,4,-21,-66,119,9,0,286,308,114,-8,1,641,496,393,30,3,466,456,423,17,-1,2562,2118,1922,155,12,589,489,467,26,-2,106,442,298,-32,4,2332,2042,2073,90,-5,672,1623,1485,52,-5,11930,10146,9908,366,5,1270,206,185,7,489,6553,5385,5263,336,14,3481,1476,1482,-41,1,4812,4396,4228,210,15,-14154,-11512,-10278,-753,-44,44719,35695,33218,2045,258
1/27/2012,90,-64,-96,53,-10,-3611,-1487,-1435,-70,6,327,82,2,59,180,451,703,664,-40,-7,-9,30,34,-8,0,-21,-66,119,9,0,411,-191,-187,15,0,641,496,393,30,3,-2080,-1818,-1654,-148,-7,2562,2118,1922,155,12,289,-269,-243,-8,172,106,442,298,-32,4,-1671,-1940,-1818,79,195,672,1623,1485,52,-5,-683,-244,-192,19,-399,1270,206,185,7,489,-971,-211,-221,157,15,3481,1476,1482,-41,1,20398,10339,8929,1992,1037,-14154,-11512,-10278,-753,-44
2/3/2012,1821,275,290,93,37,90,-64,-96,53,-10,39137,1886,1836,532,-25,327,82,2,59,180,-229,-228,-218,4,5,-9,30,34,-8,0,-641,11,111,-5,10,411,-191,-187,15,0,1161,406,435,82,73,-2080,-1818,-1654,-148,-7,256,461,583,144,-166,289,-269,-243,-8,172,3876,1906,1813,181,109,-1671,-1940,-1818,79,195,11294,412,307,231,178,-683,-244,-192,19,-399,968,-203,-172,4,418,-971,-211,-221,157,15,26092,-3780,-2656,711,1202,20398,10339,8929,1992,1037
2/10/2012,1418,1974,1930,117,90,1821,275,290,93,37,-39935,-3071,-2857,-555,-33,39137,1886,1836,532,-25,335,115,98,28,21,-229,-228,-218,4,5,-233,-253,-266,-12,8,-641,11,111,-5,10,43647,680,642,435,276,1161,406,435,82,73,-1758,-1667,-1623,-150,20,256,461,583,144,-166,5194,-2141,-2050,-92,520,3876,1906,1813,181,109,-17148,-4980,-4860,-486,-49,11294,412,307,231,178,3392,4751,3884,262,-370,968,-203,-172,4,418,356557,17192,13866,3292,3165,26092,-3780,-2656,711,1202
2/17/2012,-2581,-1838,-1795,-178,-65,1418,1974,1930,117,90,-486,26,36,22,-97,-39935,-3071,-2857,-555,-33,-323,-123,-110,-37,-27,335,115,98,28,21,43,-30,-51,21,-12,-233,-253,-266,-12,8,-45319,-1367,-1362,-523,-344,43647,680,642,435,276,-258,-93,-87,-37,18,-1758,-1667,-1623,-150,20,-8256,-2677,-2590,-148,61,5194,-2141,-2050,-92,520,2686,571,591,110,1426,-17148,-4980,-4860,-486,-49,-3185,-4946,-4361,-236,21,3392,4751,3884,262,-370,-322802,-24136,-25142,-4078,-4173,356557,17192,13866,3292,3165
2/24/2012,1382,-962,-890,45,-25,-2581,-1838,-1795,-178,-65,-602,-737,-713,-32,9,-486,26,36,22,-97,-4,13,19,5,6,-323,-123,-110,-37,-27,2034,280,301,120,5,43,-30,-51,21,-12,319,-110,-84,16,-5,-45319,-1367,-1362,-523,-344,4,-75,-173,35,-39,-258,-93,-87,-37,18,15751,526,307,206,413,-8256,-2677,-2590,-148,61,-221,-499,-509,-80,-1516,2686,571,591,110,1426,-5614,-2906,-2419,-234,-7,-3185,-4946,-4361,-236,21,76924,2863,6431,1684,406,-322802,-24136,-25142,-4078,-4173
3/2/2012,-1736,538,515,-6,-23,1382,-962,-890,45,-25,3178,1522,1420,47,715,-602,-737,-713,-32,9,263,114,99,36,16,-4,13,19,5,6,-982,-14,-74,-54,99,2034,280,301,120,5,-525,-37,-41,-38,-4,319,-110,-84,16,-5,1160,654,525,66,58,4,-75,-173,35,-39,-15543,620,751,-127,-950,15751,526,307,206,413,13314,1166,1266,327,136,-221,-499,-509,-80,-1516,1168,1014,1013,130,-56,-5614,-2906,-2419,-234,-7,-23666,-6196,-4786,-1430,9878,76924,2863,6431,1684,406
3/9/2012,6453,1890,1755,351,170,-1736,538,515,-6,-23,-525,366,389,52,-721,3178,1522,1420,47,715,-141,-16,-12,-25,-19,263,114,99,36,16,4764,62,130,18,-21,-982,-14,-74,-54,99,76,82,110,1,11,-525,-37,-41,-38,-4,-673,0,192,-67,-10,1160,654,525,66,58,14201,3993,3099,259,-116,-15543,620,751,-127,-950,-10415,2156,2033,-126,473,13314,1166,1266,327,136,2158,1328,1211,78,170,1168,1014,1013,130,-56,-126316,-3499,-3272,-791,-10169,-23666,-6196,-4786,-1430,9878
3/16/2012,11021,1023,1035,-55,-75,6453,1890,1755,351,170,-1533,-853,-789,-147,228,-525,366,389,52,-721,-145,-98,-101,-22,-2,-141,-16,-12,-25,-19,-5294,119,86,-101,-79,4764,62,130,18,-21,597,464,376,47,-7,76,82,110,1,11,278,-226,-246,-54,97,-673,0,192,-67,-10,-11889,-1309,-711,-497,607,14201,3993,3099,259,-116,499,-1247,-1217,-227,-186,-10415,2156,2033,-126,473,31,-313,-258,-189,-46,2158,1328,1211,78,170,58088,15374,14574,1963,1918,-126316,-3499,-3272,-791,-10169
3/23/2012,-15677,-1831,-1739,-274,17,11021,1023,1035,-55,-75,1000,91,32,94,-181,-1533,-853,-789,-147,228,252,211,218,19,7,-145,-98,-101,-22,-2,-830,-663,-610,-9,-8,-5294,119,86,-101,-79,393,27,33,18,-6,597,464,376,47,-7,-340,-285,-222,71,-54,278,-226,-246,-54,97,6839,4283,4415,632,-14,-11889,-1309,-711,-497,607,3599,2786,2765,448,-99,499,-1247,-1217,-227,-186,-4403,-2794,-2712,7,18,31,-313,-258,-189,-46,-40445,-9899,-9127,-1625,-1719,58088,15374,14574,1963,1918
3/30/2012,-1753,-1526,-1497,-117,-26,-15677,-1831,-1739,-274,17,-1731,-1155,-1143,-31,-39,1000,91,32,94,-181,-164,-146,-143,-11,-8,252,211,218,19,7,65,-23,-39,14,1,-830,-663,-610,-9,-8,-757,-366,-295,-43,46,393,27,33,18,-6,3189,312,271,33,160,-340,-285,-222,71,-54,-9539,-5757,-5549,-461,-451,6839,4283,4415,632,-14,-5546,-2708,-2615,-380,-375,3599,2786,2765,448,-99,759,275,295,28,31,-4403,-2794,-2712,7,18,-23621,-6914,-6617,-1098,-909,-40445,-9899,-9127,-1625,-1719
4/6/2012,2037,1469,1459,122,-99,-1753,-1526,-1497,-117,-26,1801,411,487,83,151,-1731,-1155,-1143,-31,-39,58,34,27,19,4,-164,-146,-143,-11,-8,90,-78,-50,50,-6,65,-23,-39,14,1,-239,-190,-270,-2,-41,-757,-366,-295,-43,46,3883,158,167,192,-207,3189,312,271,33,160,10243,1253,1154,147,59,-9539,-5757,-5549,-461,-451,4605,85,44,108,180,-5546,-2708,-2615,-380,-375,1215,212,159,71,-38,759,275,295,28,31,-9307,-1117,-2104,-770,-296,-23621,-6914,-6617,-1098,-909
4/13/2012,-2152,-1669,-1648,-19,26,2037,1469,1459,122,-99,-18,419,400,60,-87,1801,411,487,83,151,-40,-30,-26,-9,-4,58,34,27,19,4,268,139,134,9,1,90,-78,-50,50,-6,3173,299,380,91,116,-239,-190,-270,-2,-41,-7090,-1086,-1076,-237,195,3883,158,167,192,-207,-2196,1886,1863,252,-208,10243,1253,1154,147,59,-2230,1297,1223,-46,86,4605,85,44,108,180,9218,3597,3429,367,201,1215,212,159,71,-38,71556,11589,9221,2302,2068,-9307,-1117,-2104,-770,-296
4/20/2012,233,468,468,-29,-12,-2152,-1669,-1648,-19,26,-576,74,110,-80,-26,-18,419,400,60,-87,129,124,124,8,2,-40,-30,-26,-9,-4,-476,-51,-135,-68,3,268,139,134,9,1,-1333,133,-43,62,-47,3173,299,380,91,116,-696,302,273,-19,-137,-7090,-1086,-1076,-237,195,-3295,459,475,-41,201,-2196,1886,1863,252,-208,4902,2595,2471,318,46,-2230,1297,1223,-46,86,-4783,-1690,-1568,-79,-285,9218,3597,3429,367,201,-43422,-8560,-8945,-1210,-1249,71556,11589,9221,2302,2068
4/27/2012,1258,281,268,86,55,233,468,468,-29,-12,482,1058,855,-13,-17,-576,74,110,-80,-26,3089,246,238,42,4,129,124,124,8,2,600,490,460,45,3,-476,-51,-135,-68,3,-1545,-238,-108,-118,-70,-1333,133,-43,62,-47,442,463,445,15,-105,-696,302,273,-19,-137,1214,1286,1059,166,101,-3295,459,475,-41,201,-4166,-1787,-1725,-136,220,4902,2595,2471,318,46,-2583,-512,-544,-168,84,-4783,-1690,-1568,-79,-285,11315,21972,16975,2344,747,-43422,-8560,-8945,-1210,-1249
5/4/2012,2973,1450,1382,84,-17,1258,281,268,86,55,308,-326,-245,-7,34,482,1058,855,-13,-17,-3158,-290,-280,-54,-6,3089,246,238,42,4,370,111,196,34,8,600,490,460,45,3,144,11,47,5,3,-1545,-238,-108,-118,-70,329,-523,-504,20,546,442,463,445,15,-105,19630,-3700,-3454,-145,1111,1214,1286,1059,166,101,19351,79,72,161,151,-4166,-1787,-1725,-136,220,-451,-979,-883,8,-18,-2583,-512,-544,-168,84,9101,-11561,-9835,-1101,-356,11315,21972,16975,2344,747
5/11/2012,-2505,-1697,-1599,-130,-33,2973,1450,1382,84,-17,-1327,-503,-524,-72,-1,308,-326,-245,-7,34,-56,-149,-149,12,29,-3158,-290,-280,-54,-6,-187,-208,-211,-18,-7,370,111,196,34,8,-273,-80,-104,-30,-6,144,11,47,5,3,324,454,480,68,-486,329,-523,-504,20,546,-21752,-422,-403,-224,-800,19630,-3700,-3454,-145,1111,-20849,-194,-212,-325,-512,19351,79,72,161,151,-1731,-637,-638,-49,-78,-451,-979,-883,8,-18,128560,14141,13941,2309,3791,9101,-11561,-9835,-1101,-356
5/18/2012,-513,906,848,96,19,-2505,-1697,-1599,-130,-33,2180,1188,1000,213,243,-1327,-503,-524,-72,-1,1072,225,221,38,-10,-56,-149,-149,12,29,5251,566,507,117,95,-187,-208,-211,-18,-7,1268,301,311,83,86,-273,-80,-104,-30,-6,194,133,145,24,12,324,454,480,68,-486,-475,293,322,291,-573,-21752,-422,-403,-224,-800,8565,2337,2378,692,453,-20849,-194,-212,-325,-512,1815,1150,1107,156,660,-1731,-637,-638,-49,-78,-67353,-9281,-5482,-579,-2971,128560,14141,13941,2309,3791
5/25/2012,14307,2018,1897,339,554,-513,906,848,96,19,51,-80,-253,-10,332,2180,1188,1000,213,243,-1004,-90,-85,-46,-11,1072,225,221,38,-10,-3459,-873,-836,-60,-24,5251,566,507,117,95,-946,-332,-308,-45,-25,1268,301,311,83,86,-648,-428,-396,41,-68,194,133,145,24,12,48883,5287,5181,1296,2273,-475,293,322,291,-573,326,1534,1460,-31,462,8565,2337,2378,692,453,2659,-922,-904,377,-231,1815,1150,1107,156,660,-49279,-5878,-4979,293,-56,-67353,-9281,-5482,-579,-2971
6/1/2012,-11879,-2680,-2528,-336,-279,14307,2018,1897,339,554,1211,802,872,-40,-625,51,-80,-253,-10,332,-92,-114,-121,-3,-4,-1004,-90,-85,-46,-11,4256,-106,-73,5,-69,-3459,-873,-836,-60,-24,1142,419,412,36,-49,-946,-332,-308,-45,-25,519,263,166,-4,254,-648,-428,-396,41,-68,-43479,-912,-876,-755,-1731,48883,5287,5181,1296,2273,2100,1646,1579,217,-839,326,1534,1460,-31,462,11095,4901,4725,429,431,2659,-922,-904,377,-231,-9882,-1983,-2100,-279,-751,-49279,-5878,-4979,293,-56
