#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
job opening	201308	6829	297	274	715	6829	4662	307	279	350	4662	1062	82	74	125	1062	2535	68	63	141	2535
job opportunity	201308	8353	359	338	1133	8353	3205	302	294	397	3205	2656	92	80	387	2656	1017	67	63	211	1017
job posting	201308	2243	114	102	246	2243	7146	121	108	144	7146	451	30	22	58	451	460	22	22	45	460
we are hiring	201308	10409	639	551	1078	10409	6683	638	562	642	6683	3200	145	130	268	3200	2457	143	123	256	2457
all	201309	64993	9776	4177	7129	64993	66199	9978	4201	7206	66199	18076	2597	1161	1786	18076	18980	2671	1200	2090	18980
all old	201309	31212	1272	1165	3053	31212	27766	1383	1234	3160	27766	9116	305	282	747	9116	9794	406	367	988	9794
hashtags	201309	36478	8755	3244	4515	36478	42897	8988	3292	4624	42897	9561	2342	927	1118	9561	9836	2352	910	1253	9836
job opening	201309	7226	319	295	728	7226	6829	297	274	715	6829	876	75	72	142	876	2516	80	76	233	2516
job opportunity	201309	9414	315	288	924	9414	8353	359	338	1133	8353	4153	74	68	268	4153	2495	111	99	272	2495
job posting	201309	1235	123	104	262	1235	2243	114	102	246	2243	370	29	22	45	370	298	39	36	52	298
we are hiring	201309	13984	560	523	1162	13984	10409	639	551	1078	10409	3864	134	128	299	3864	4793	188	168	435	4793
