#Field:candidate	MonthId	NumTweets_Lag_0	NumDistinctTweets_Lag_0	NumDistinctUsers_Lag_0	NumPopularTweets_Lag_0	NumVerifiedTweets_Lag_0	NumTweets_Lag_1	NumDistinctTweets_Lag_1	NumDistinctUsers_Lag_1	NumPopularTweets_Lag_1	NumVerifiedTweets_Lag_1	NumTweets_Lag_2	NumDistinctTweets_Lag_2	NumDistinctUsers_Lag_2	NumPopularTweets_Lag_2	NumVerifiedTweets_Lag_2	NumTweets_Lag_3	NumDistinctTweets_Lag_3	NumDistinctUsers_Lag_3	NumPopularTweets_Lag_3	NumVerifiedTweets_Lag_3
job opportunity	201204	85987	81134	32383	1624	2078	81083	76547	33026	1519	1882	74873	71094	33764	1469	1422	69036	64908	34469	1576	1742
job posting	201204	36575	35312	25036	631	380	35519	34492	24569	602	279	35620	34604	24184	594	306	37935	36786	24989	622	300
we are hiring	201204	205237	197889	32666	2495	2306	496847	488814	45888	2974	2695	652756	645508	54168	3165	2067	521114	513868	44718	3115	2096
all	201205	2893724	2810965	1198462	36947	19757	2927325	2860204	1226395	33083	17532	2758706	2702696	1195963	29998	16328	2686891	2634193	1136562	27761	15079
all old	201205	417788	391965	146039	8161	6147	390707	370225	140634	7246	5854	376422	358985	138614	6662	5888	426705	409347	136090	6227	5477
hashtags	201205	2644177	2583768	1106068	30565	14280	2701721	2652085	1136719	27404	12446	2532944	2491647	1107103	24812	11367	2386305	2348485	1043806	22852	10433
job opening	201205	236095	230382	67235	1881	2049	195691	190653	59683	1661	2187	177113	172842	56060	1496	2083	120247	115257	53695	1405	1999
job opportunity	201205	108018	99757	37755	2392	1572	108914	103038	37850	2160	1588	100292	95342	36206	1958	1838	86792	82655	33640	1701	1242
job posting	201205	36163	34292	24436	891	407	37427	35671	25011	815	518	38884	37433	26391	724	347	37085	35778	25400	663	383
we are hiring	201205	40724	30257	19089	3148	2260	50818	42631	20265	2753	1714	62861	55198	22078	2626	2294	185091	177366	30803	2579	2518
all	201206	2392102	2341983	1109108	25807	13850	2442657	2374712	1097223	31535	15771	2624693	2545088	1115594	34135	18619	2893724	2810965	1198462	36947	19757
all old	201206	266136	251732	129002	5696	3399	307229	286874	134505	6966	3572	321322	297587	132227	7276	5185	417788	391965	146039	8161	6147
hashtags	201206	2261708	2223882	1026978	21272	11088	2279152	2228677	1011264	26036	12827	2457640	2398624	1031025	28422	14000	2644177	2583768	1106068	30565	14280
job opening	201206	122209	118369	60480	1355	1317	155526	151177	62873	1579	965	161700	156455	60885	1687	1834	236095	230382	67235	1881	2049
job opportunity	201206	90586	87223	32624	1649	678	94079	87833	33693	2028	830	101038	93524	33907	2119	1085	108018	99757	37755	2392	1572
job posting	201206	32154	30853	21911	562	331	33220	31734	22902	725	350	33305	31595	22608	805	435	36163	34292	24436	891	407
we are hiring	201206	25870	19675	16878	2239	1205	28926	20269	17583	2757	1578	28904	19261	16921	2787	1939	40724	30257	19089	3148	2260
all	201207	2400493	2352046	1144258	23860	13854	2357749	2309409	1117681	24235	14567	2384951	2338005	1123408	24790	13602	2328430	2281633	1084217	24468	12962
all old	201207	274818	259284	140438	5466	4118	276758	262681	140362	5412	4489	278718	264917	141568	5617	3571	258405	245101	125292	5379	3077
hashtags	201207	2254617	2217709	1050348	19545	10473	2213411	2176895	1024301	20024	10899	2240727	2205541	1029507	20341	10643	2202184	2166708	1004438	20196	10473
job opening	201207	129832	126640	65461	1189	1485	134151	130455	67959	1294	1943	133388	129702	68329	1365	1375	118566	114994	58887	1283	1254
job opportunity	201207	87351	82153	37473	1466	590	87735	84365	36635	1483	667	90459	87299	37724	1589	663	88572	85400	31742	1575	606
job posting	201207	36486	34862	26085	693	707	34917	33411	24751	571	588	34185	32880	23902	526	435	31317	30093	21301	527	325
we are hiring	201207	26232	20507	17526	2211	1397	25543	19814	17059	2165	1388	26196	20313	17401	2244	1201	24416	18861	16225	2092	999
all	201208	3181419	3115099	1445513	35408	21923	2939291	2880936	1358950	29905	18741	2680917	2627605	1261416	25755	17571	2468977	2419540	1174980	24240	14272
all old	201208	269182	248498	140391	7313	8683	277866	258405	141552	6546	6629	287309	269916	143815	5891	5513	281471	265724	145362	5559	4274
hashtags	201208	3017688	2968668	1354658	29789	14432	2778726	2735339	1265918	24792	12919	2524372	2484124	1166444	21119	13005	2318206	2280476	1077397	19853	10771
job opening	201208	137748	132100	64353	1721	3290	138541	133443	65442	1546	2896	139338	135289	67437	1314	2159	133794	130539	68055	1216	1520
job opportunity	201208	58274	54487	34431	1801	949	72080	66742	35557	1646	763	85385	79975	36830	1526	791	88561	83277	38758	1484	672
job posting	201208	43985	41963	27002	853	1034	41369	39348	26918	841	962	39757	37797	27125	816	943	37212	35569	26551	707	713
we are hiring	201208	32686	23083	20044	3016	3618	29678	22519	19223	2578	2043	27518	21346	18409	2313	1691	27119	21340	18195	2250	1430
all	201209	3015917	2935058	1356810	41075	22993	3047277	2966185	1359101	40785	23318	3069139	3000563	1377498	36271	19311	3181419	3115099	1445513	35408	21923
all old	201209	302652	280604	138589	8230	7253	272358	249410	133527	8335	8324	237845	216355	121197	7308	8147	269182	248498	140391	7313	8683
hashtags	201209	2853436	2789349	1270931	35040	16857	2895517	2832089	1276524	34550	16263	2927972	2875968	1302031	30727	12371	3017688	2968668	1354658	29789	14432
job opening	201209	144989	138984	63804	1949	1833	128506	122249	58457	1832	2324	117056	110463	52149	1638	2873	137748	132100	64353	1721	3290
job opportunity	201209	80743	75520	33197	2361	1530	67142	62223	32762	2325	1286	48833	45010	28978	1894	849	58274	54487	34431	1801	949
job posting	201209	52451	50210	26342	987	930	47837	45682	25792	941	946	43501	41549	24257	818	898	43985	41963	27002	853	1034
we are hiring	201209	31360	22280	19447	3061	3303	33113	22795	20134	3363	4267	31206	21502	18822	3050	3962	32686	23083	20044	3016	3618
all	201210	3290228	3198538	1449552	47068	27109	3253378	3168499	1456683	46460	24803	3212806	3123145	1442741	47825	26590	3031782	2949785	1362688	41715	23227
all old	201210	350650	324265	162950	9326	10796	344077	320395	153868	9040	8652	352257	328204	159229	9705	8313	308673	286363	140786	8414	7229
hashtags	201210	3108882	3039090	1349659	40249	17783	3074556	3008831	1362289	39971	17571	3028665	2958502	1344370	40791	19519	2866159	2801142	1275195	35541	17095
job opening	201210	165810	158474	75646	2247	3210	166246	160185	73432	2297	2502	168885	163714	74611	2368	1978	148202	142134	65031	1994	1814
job opportunity	201210	94160	88268	38706	2533	2307	92446	86910	35227	2418	1984	97388	91295	37546	2721	1995	82827	77515	33686	2407	1554
job posting	201210	58168	55749	29775	1087	1143	58943	56410	28935	1133	1200	59187	56321	29890	1227	1371	53015	50707	26563	1019	960
we are hiring	201210	39604	28355	23493	3637	4476	35443	25436	21108	3356	3256	36210	25818	22153	3572	3239	31844	22706	19783	3130	3264
all	201211	2892896	2806151	1294535	44227	25982	2993600	2901248	1321267	44150	29699	3131030	3036690	1382213	44996	31085	3290228	3198538	1449552	47068	27109
all old	201211	307779	286166	152091	8850	6970	325562	300900	158904	8807	10075	327631	303165	156530	8575	10071	350650	324265	162950	9326	10796
hashtags	201211	2728154	2659148	1197822	37705	20002	2821391	2749758	1221214	37579	20854	2960328	2886422	1285953	38749	22268	3108882	3039090	1349659	40249	17783
job opening	201211	140009	135162	66472	2086	1841	150150	143537	69984	2090	3061	153792	146622	71934	2093	3015	165810	158474	75646	2247	3210
job opportunity	201211	84850	79794	38787	2576	1264	87925	82559	40175	2491	1856	87387	81797	37768	2310	2225	94160	88268	38706	2533	2307
job posting	201211	50986	48809	27828	1030	883	52939	50935	28750	983	716	53935	51977	28252	977	709	58168	55749	29775	1087	1143
we are hiring	201211	36273	26342	23074	3311	3080	39115	28027	24130	3398	4580	37627	27418	22843	3338	4332	39604	28355	23493	3637	4476
all	201212	2557963	2474533	1117765	46924	22071	2702609	2614991	1191414	48905	23606	2739693	2656880	1215156	45810	21634	2851965	2766910	1276876	43520	25485
all old	201212	293584	271061	139102	8965	7653	300434	277181	145892	9506	7628	296279	274002	146371	9181	7154	299275	278338	148135	8545	6817
hashtags	201212	2403951	2338485	1029978	40562	15967	2542309	2473074	1099113	42182	17482	2579247	2514325	1121156	39100	15842	2690767	2622902	1182368	37219	19638
job opening	201212	129285	124317	59747	2112	1828	134307	128989	63029	2240	1853	134412	129209	62855	2196	2060	136806	132012	64801	2032	1862
job opportunity	201212	83488	78321	35536	2708	1171	83489	77909	37362	2940	1238	79542	74660	37471	2776	985	81380	76491	37661	2485	1220
job posting	201212	49533	47217	26080	1108	886	50480	48115	26847	1125	1074	49775	47574	27003	1058	980	50177	48075	27261	994	865
we are hiring	201212	35126	24613	21462	3210	3975	36295	25877	22607	3373	3631	36533	26152	22933	3318	3267	35138	25613	22416	3177	2952
all	201301	2660849	2552484	1146822	34884	19151	2449067	2352978	1065489	31444	15729	2471027	2400992	1091549	37278	18346	2551020	2468555	1114275	46169	21923
all old	201301	339122	287549	145110	9000	8987	299393	255739	126895	7231	6979	280391	259725	128416	7497	7252	293921	271395	138745	8926	7619
hashtags	201301	2472918	2409546	1053945	27909	11488	2282361	2226739	984486	25890	9819	2326607	2273592	1010761	31826	12387	2397218	2332731	1026774	39840	15849
job opening	201301	134142	128645	61082	1804	2055	120846	116017	54484	1546	2013	122477	117404	55956	1723	1973	129477	124491	59667	2090	1779
job opportunity	201301	119647	87692	38831	2617	1732	105800	77635	33642	2099	1290	83981	79232	33051	2227	1159	83945	78785	35449	2707	1174
job posting	201301	52425	49589	26608	1079	1388	45522	43697	23236	870	607	46857	44870	24130	936	733	49374	47060	26047	1104	892
we are hiring	201301	37063	25201	22529	3698	4080	30740	21487	19090	2875	3256	30657	21407	18862	2757	3554	34962	24454	21304	3199	3981
all	201302	2947736	2806831	1261253	61312	36926	2867196	2757007	1225715	48630	31491	2874138	2750309	1216836	43394	22586	2567131	2464547	1111036	32233	17300
all old	201302	374567	329686	180752	13068	21576	358944	317439	164141	11142	19199	374052	317723	164729	10917	10838	322507	273409	137198	8162	8308
hashtags	201302	2736920	2634936	1143867	51430	17272	2671479	2595161	1119845	40078	14004	2665966	2591262	1111641	34896	13114	2387923	2328188	1022988	25897	10238
job opening	201302	161022	146375	74843	2825	9572	155063	142133	68342	2290	9388	147863	142026	68694	2103	2564	128728	123510	57981	1663	2011
job opportunity	201302	105377	97111	46797	3527	2523	104128	94111	43310	3056	2580	129553	96445	44586	3093	1987	113617	82196	36645	2384	1636
job posting	201302	61118	56660	32904	1722	1856	60486	56378	30647	1442	1809	57292	53955	29395	1336	1595	50121	47712	25471	967	1168
we are hiring	201302	52511	34303	30812	5253	8006	44363	29271	26203	4586	5758	44487	29776	26515	4632	5044	33891	23330	20873	3333	3731
all	201303	2866916	2717573	1331597	76685	26053	3010875	2844744	1365697	78619	31472	2949295	2787846	1299477	70627	36566	2936047	2793806	1259223	62498	37246
all old	201303	377695	333395	206360	14604	11353	394126	346470	213800	15410	14556	386897	334959	194123	14091	21366	374535	329850	181581	13147	21582
hashtags	201303	2679675	2567702	1225497	66453	16397	2802698	2677262	1245346	67430	18766	2733434	2617375	1180514	60217	17368	2725864	2622335	1142206	52590	17578
