"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"133",133,"NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute",49.5561696521125,44.0988036587373,62.9544975506127,44.7484979014132,4,5,5.5,7,-52.6746273958138,108.067921907649,4.26705238615185,2.15965759308912,3.73455320845046,3.04455463565964,0,0,1,0,19.3430355683468,77.1752818109505
"1135",1135,"NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",47.731885383789,35.5720897094095,62.7045497250549,36.6832638168858,5,5,5.5,7,-31.8491035647051,132.660837049376,3.92083027870562,4.71472516896077,2.43742814823471,4.63876157232484,0,1,1,0,49.4777203166943,39.9645022044217
"1145",1145,"NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_posting_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta",47.5567697336176,43.7727369448523,59.9195405449429,44.177022619775,5,4,5.5,7,-15.8965835251502,19.1415308352823,4.23593714901161,4.17145106194747,4.77387840541546,3.3876454611828,0,1,1,1,65.0622741375201,60.9606114867256
"1321",1321,"NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_AbsoluteDelta",49.34306007719,34.9885452320031,62.1413500236354,36.3787743957813,5,5,6,6,-32.7494268118154,68.2214805336219,3.42330308920585,6.74055734756678,2.08575817623905,7.50117225610602,0,0,1,0,50.2543627859143,62.2959084925247
"1355",1355,"NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",47.1133214442769,33.5604484448492,61.3724405755989,35.7085138746963,5,6,6,7,1.85892830493219,158.904732053585,4.43450081851092,5.20383046762824,4.29009530824296,4.61560066127153,0,1,1,1,30.9214457780534,107.811490075865
"2082",2082,"NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",45.0056587370309,34.9506217712932,61.2962975913869,34.9677126993619,5,6,6,7.5,-42.5108695394314,117.12486988384,4.48431741697421,4.26277362002054,5.25621525069146,3.81348147254803,1,0,0,1,34.1123249592865,39.1013761900177
"2780",2780,"Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_hiring_Absolute+NumPopularTweets_Week2_hiring_Absolute",48.9771356775319,42.0084364997809,60.321704661438,42.059014407346,4,5,6,7,-29.5477964805853,94.9583327161669,3.70065519668722,7.18229467416636,1.55108222187415,7.67679072682155,1,0,1,1,23.8748950161578,92.3778128158499
"2787",2787,"Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",45.5947819233964,39.3796032472062,54.794877415281,39.9634263839002,5,6,6,7,24.7903740278645,119.030109248117,3.49200459921939,2.32694470058993,5.90572839708454,1.58719674563861,0,1,1,0,13.1376514875628,56.002225639075
"2822",2822,"Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_hiring_Absolute+NumPopularTweets_Week2_hiring_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_hiring_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta",49.2456638127709,43.9521790797078,59.7507938235018,44.8744914736853,4,5,6,7,-44.5223661390752,47.2274904667333,5.35669579340606,2.52762476002282,4.52821961499596,3.01776717900037,0,0,1,0,36.6746583180751,11.6097208267034
"3233",3233,"Consensus1+NumVerifiedTweets_Month1_posting_Absolute",46.158500517326,40.4380222337759,56.3566815512507,40.4585550004108,5,5,6,7,9.03005269295885,114.041778555969,2.94970979391108,5.04804170114284,5.11969121934539,4.35299509437453,1,0,0,1,21.88480081308,22.9775120397906
"3248",3248,"Consensus1+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",46.9340543280212,40.7384629040078,57.9922922126237,41.9541754888039,5,5,6,7,-7.38842030679151,95.0543962982092,4.42365196566728,7.33114211953094,3.0470017885261,8.14581709256114,0,0,1,1,25.6297559788223,98.2128747990633
"3268",3268,"Consensus1+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",47.8649560564132,39.7428381830992,58.6535873523804,39.7886813657884,5,6,5.5,7,-12.7258452653391,118.195136074461,4.84292493759155,7.30978670350234,6.84100561762522,7.72383464348668,0,1,1,0,15.1880952867541,45.4761705014895
"3319",3319,"Consensus1+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",49.4605197897941,35.4343856568049,61.1819729241345,36.2462002768543,5,6,6,7,14.1371116865807,145.54816775853,5.29644852867568,4.61772994580235,6.89630522645369,4.04519644432242,2,0,1,1,26.1504962791372,65.2306401679767
"3340",3340,"Consensus1+NumVerifiedTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",45.6971114880813,35.9366982124154,55.9603283668661,35.9509695909276,5,5,6,7,-14.6870705504435,104.566522001209,1.65504343731808,10.0227472378658,3.8864837395329,9.73858542129766,1,1,1,0,36.5367411769838,56.6217362320326
"3437",3437,"Consensus1+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",44.8332706291473,37.3337037693606,55.0643830488722,38.1223925757119,5,6,6,7,18.7310631843549,172.197901696963,2.91061589817119,3.27521240593121,2.84331692881378,3.76567149448603,0,0,1,1,20.6442999128544,31.7896711221597
"3500",3500,"Consensus1+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",45.5457318658309,38.5593429379836,55.8419596561873,39.4112935140048,5,6,6,8,19.3745223458346,131.321203504855,3.27018729739893,2.96837537589331,7.00637899142878,3.1211825710347,1,1,0,1,34.3990430008532,21.0017770479407
"3571",3571,"Consensus1+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",47.943315302816,39.6359708094149,62.1331723254305,39.8481214067159,4,6,5.5,7,-27.4226406258539,171.511996296534,6.39700219095943,2.87506007734643,5.4065226364819,3.00635457843594,1,1,1,0,35.8748780724061,75.2304956485908
"3615",3615,"Consensus1+NumTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumTweets_Month1_posting_Absolute+NumVerifiedTweets_Month1_posting_Absolute",48.7735038271108,46.3923500143022,57.9129701718437,46.5209220313801,5,5,5.5,7,-18.8912294133478,84.0176907010401,3.58282455268682,4.98632581600327,1.90009940181324,6.04540148759353,1,0,1,0,38.739408558254,48.0553315908902
"3622",3622,"Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta",47.6747113544914,42.2437795255067,58.2160048577454,42.6428727988484,5,5,6,7,3.00465426359804,150.78334083574,3.62119578762311,8.01476470156449,2.95779288099264,7.85437201911524,1,1,0,1,11.6058459062299,39.513437944947
"3674",3674,"Consensus1+NumTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute",46.07628737987,41.9515719574902,57.1620753382024,42.0400057044916,5,5,6,6,3.16057254054247,95.3150578420154,3.77516755282574,4.05695235817203,3.30452576958104,3.39628673404031,0,0,1,1,15.7287825238365,55.8552495232979
"3748",3748,"Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta",47.9842050334731,41.421349911646,60.1317445191939,42.0526363068568,4,5,6,7,-45.9151130343047,85.0861346196964,4.29748755910533,4.00576470092872,2.63336567719169,4.26014935540266,0,0,1,0,12.2965164904165,71.73057773234
"3955",3955,"Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta",49.4833698810369,45.2329662512685,59.8951417668585,45.8778815220389,5,5.5,6,7,-6.94464870977889,101.450366560869,5.35658600487344,6.82042306895399,3.78686155545998,6.2425960902568,0,1,1,0,12.9049257204936,36.0439753789179
"4029",4029,"Consensus1+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",48.3825928775175,39.7940763770385,61.010189390146,40.009374555034,4,5,5.5,7,-14.1269931991717,61.2817140114516,1.40848791185062,3.44257253283241,5.07121764671865,2.90798663617535,1,0,1,1,52.735965089794,54.9248801764061
"4091",4091,"Consensus1+NumPopularTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",43.1041267510743,35.1372408967008,57.6320720821913,36.3023808398213,5,5.5,5.5,7,-2.90363054163289,127.015071342729,2.9528533506549,3.52466684767667,6.01266317741833,3.49949790007911,0,1,1,0,28.9857094525385,22.1407939225422
"4280",4280,"IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Month1_posting_Absolute",48.4120292812497,41.2336693287874,63.0253305754448,41.2963140682567,5,5,6,6,-39.1163306562452,106.361988567432,5.54713298533407,12.2960135885557,6.35084459479646,10.6497535987888,0,0,1,1,26.9192358429498,52.2798971714991
"4291",4291,"IJC+NumTweets_Month1_opportunity_AbsoluteDelta",48.3707576313276,37.6279029585534,60.6416774587258,39.4697885302499,6,6,6,7,10.0484609996233,137.624777679566,2.599186514968,10.9893055359757,3.89510535412191,11.2892425805503,1,1,1,1,26.5176626403559,129.229452307082
"4298",4298,"IJC+NumTweets_Month1_posting_AbsoluteDelta",47.4646312345416,40.5767396361259,58.2208928256554,41.5310061431804,5,5,6,7,-23.1590431107381,112.058554211546,1.53013243013457,8.6727618244542,2.91880297806712,8.41367054080155,1,1,1,0,22.6733326108338,29.6199192199479
"4301",4301,"IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Month1_posting_AbsoluteDelta",46.2993278238156,42.1496869898925,58.485137685647,42.2286049283887,5.5,5.5,6,7,9.12562939716329,145.968327732646,5.92110331804241,8.78081815062691,3.28498213138566,9.06964755436062,1,1,1,1,34.8756844979637,47.2513588725306
"4303",4303,"IJC+NumTweets_Month1_hiring_AbsoluteDelta",47.5330864767475,38.4122327210515,59.4173359751833,40.2844579669995,5,6,6,7,7.37171110536436,209.439957370727,4.31930923497645,6.09604862878086,6.05756968348015,5.02623027403465,0,0,1,0,42.1500882233192,76.8849492308998
"4312",4312,"IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta",47.874065944419,43.4269802356014,59.0069083440944,45.1258381289371,6,5,6,7,-5.98946005051929,55.7586336813193,1.86735920872146,4.86568920950401,2.13137836767091,5.36671697339246,1,0,1,1,37.3665081975656,45.3938474355208
"4319",4319,"IJC+NumTweets_Month1_posting_Absolute+NumTweets_Month1_posting_AbsoluteDelta",49.5267914489011,46.5843490127507,63.0605631505758,46.8909888520162,5,5,6,7,-14.5495531699522,70.2493206723341,3.20293965513784,5.30880278001951,2.86495909415448,6.33367127278444,0,0,1,0,31.1316777426049,45.7316387700019
"4336",4336,"IJC+NumTweets_Week1_opening_Absolute",44.9579747553843,33.5730825001005,57.5551935407203,35.2213048947987,6,6,6,7,16.670893685655,137.962150236044,5.76014900215342,10.3945637874417,5.15639129222331,10.3695675987812,1,0,1,0,13.0326023464503,42.7786168350347
"4338",4338,"IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week1_opening_Absolute",49.7726562110594,38.8449016798479,65.0518024978029,38.9356690497989,5,6,6,7,-50.2391043261067,137.675469761749,5.81728522187412,9.66818159979487,4.69334811718722,10.4445321690142,0,0,1,0,35.1547731385395,116.067766957937
"4340",4340,"IJC+NumTweets_Week1_posting_Absolute",46.9014296673707,37.9447629674201,58.7352307796723,39.5085179413179,6,5.5,6,7,-5.03746358260847,60.6942884147759,4.67036460814023,5.08840018699343,5.46227510966439,5.45307833602135,1,1,0,0,29.7572204917955,41.7264032764424
"4368",4368,"IJC+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_hiring_AbsoluteDelta",48.0507615762378,35.8415391033519,61.9706870004256,36.786334386846,5,6,6,7,-8.59467428146599,137.816087208493,3.67539460947741,3.79284978979146,4.18064853150584,3.75994186164466,1,1,1,0,44.7799919196414,49.7310497125319
"4375",4375,"IJC+NumTweets_Week1_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta",48.2007627610303,38.1302441005446,60.1020572456884,40.8859080927919,5,6,6,7,-36.2570946346725,123.724158377662,2.09056338888881,5.77316482459437,3.34762406354504,5.80408182952836,0,1,1,1,33.9892464283612,62.2947254377899
"4382",4382,"IJC+NumTweets_Week1_posting_Absolute+NumTweets_Week1_posting_AbsoluteDelta",47.9664693273976,41.6407459423916,60.2207559470858,41.7672393532002,5,6,6,7,-12.4516268957572,119.2324103185,5.12743594081518,5.39998996584664,5.2589877724421,7.00498001793198,0,1,1,0,60.0652957546001,43.9331468762623
"4396",4396,"IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute",43.0673309997893,38.7173410203769,55.2234334555451,39.1093967078472,5,6,6,7,2.61397239881045,159.902149644545,4.81202462721809,8.56373469341146,2.68753628095385,5.82124730061479,1,1,1,0,47.0544693430017,49.8778743841954
"4417",4417,"IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta",47.2427092952533,36.163125130263,64.4205355380872,38.2759559044747,5,6,6,7,-19.4910709044589,151.098486738353,3.70234210132203,9.71762834960003,8.19934314084536,10.6828731004878,1,1,1,0,34.2456121209553,58.2237746875146
"4456",4456,"IJC+NumTweets_Week2_all_Absolute",47.669003199907,41.8475291437702,61.455384605925,42.3349880528798,5,6,5.5,7,-2.96189664560542,133.548288239766,2.96918453044641,6.02922850862225,4.98045528149068,5.4050878141348,0,0,1,0,28.7801315233221,34.5295808948933
"4458",4458,"IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute",48.5036383515281,41.605132580562,64.4538311243773,42.1172626456311,6,6,6,7,-19.3938064861171,89.6727732856702,3.9469742696584,8.24277404735415,5.54871392684282,8.44487339161535,1,1,0,1,49.9880307183902,40.2153207350673
"4460",4460,"IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute",47.8126695114488,40.9647483123689,61.5385884716327,42.43167650539,5,5,5.5,7,-31.760802283556,124.11455886298,5.67153549321618,5.68583256093684,7.16394142535741,7.31632869560953,0,1,1,0,36.0086057231803,127.566738896865
"4461",4461,"IJC+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute",49.5370265445597,45.6047303806855,64.9246139203349,45.9052292327783,5,5,5.5,7,-72.3303735538996,37.1087018780586,2.2748476404203,4.26690792397942,3.49148075449406,3.9863719013299,1,0,1,1,31.7560309470719,68.8576286353731
"4462",4462,"IJC+NumTweets_Week2_opening_Absolute",49.5958663049687,39.3478078543175,64.2544080134697,41.5968029871451,5,6,5.5,7,-48.9509356377012,97.1836646604476,2.80770270882738,5.06323472447612,4.06855766727997,5.82377258145521,1,0,1,0,58.8058631591891,70.6280838376478
"4464",4464,"IJC+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute",47.8031085998448,39.4267891221077,61.5796708680744,41.0920842764547,5,6,6,7,-16.5855259254361,142.130339486667,4.20162379466725,9.71047503037525,4.05429630288742,7.17452237946277,0,0,1,0,44.6321459763586,85.8775646608089
"4466",4466,"IJC+NumTweets_Week2_posting_Absolute",48.3497393187458,37.4366147888872,60.5563580111929,38.6769475650614,5,6,6,7,-17.7294090419707,145.369467737318,2.39218821899225,9.76144214302956,8.25796777946265,9.72145641060033,1,1,1,0,42.1222731361554,31.5949561419461
"4471",4471,"IJC+NumTweets_Week2_hiring_Absolute",47.8285738600978,40.3483608329194,61.931498069729,41.7170590219505,5,5,6,6,-18.0833938010328,111.181057857916,5.04401726975476,8.11045998578353,4.94433950557627,6.82622707173038,0,1,1,1,46.5572853980214,97.5510909364303
"4474",4474,"IJC+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_hiring_Absolute",47.7744375089762,37.1807882954595,61.3416692900297,38.4363140884594,5,5,6,7,-33.457208537147,99.0316879016698,5.30920703372026,9.46514491135797,7.3319693476934,10.8829330003183,1,1,1,0,61.9165531732967,32.4727884346117
"4477",4477,"IJC+NumTweets_Week2_all_AbsoluteDelta",48.6211899240517,40.9333260219453,62.0897519766483,43.3650315002928,6,5.5,6,7,-37.6494430918823,122.398360968257,3.18200222650186,6.60368151886541,3.87560967578992,8.31513755005368,1,1,0,0,24.3021362594986,36.5441078305633
"4479",4479,"IJC+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta",46.8974204007581,41.2768070536662,59.4716760452356,42.3408851914264,5,6,6,8,-22.9858965967497,154.113324335415,7.28088893590068,7.56089231616265,5.78528522897721,4.39734506926289,0,1,1,1,36.1048681443054,69.8485486749319
"4480",4480,"IJC+NumTweets_Week2_opportunity_AbsoluteDelta",47.9308914620547,38.7194841620755,63.2669300873027,39.3022117374158,5,5,5.5,7,-63.0307949134906,87.7431954810084,3.35626031900738,5.12676438031659,5.44374070382597,3.24143618540703,1,0,1,0,67.8134508059506,56.9987069910306
"4484",4484,"IJC+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",44.8592101083954,34.1970575353693,55.5976046504327,35.2150310983614,5,6,6,7,0.749246582726386,117.022112209629,5.93186145175589,9.0896605121776,7.12920204157302,6.19920431321759,1,1,0,0,34.6728332279923,91.1235328838037
"4487",4487,"IJC+NumTweets_Week2_posting_AbsoluteDelta",47.0783466844027,40.1996659874869,56.0765350745318,40.5102971952815,6,5.5,6,7,8.28672908260381,105.495141169018,3.32002887811737,4.54045726765887,5.41482347464697,3.47159003182599,0,1,0,0,40.5226554783611,46.4420042217616
"4488",4488,"IJC+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_posting_AbsoluteDelta",44.4107006087776,38.2203680077737,56.3598223257185,38.8294882498113,5,6,6,7,9.78220146555309,166.370191538813,3.52661929507945,7.21168827590661,4.4913002600569,6.53679292158521,1,0,0,0,46.5249837497113,58.7534082711799
"4490",4490,"IJC+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_posting_AbsoluteDelta",47.5472914093057,35.9859378189498,62.2133034044325,36.8305364802736,5,5,6,7,-57.2617200079723,92.1531923074133,1.98801483496817,7.05000694576073,3.52041213361568,7.12479801652403,0,1,0,1,42.325697013047,95.4832516452249
"4493",4493,"IJC+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_hiring_AbsoluteDelta",49.1164134823115,42.4559569127065,59.6864845829595,44.3441144566421,5,6,5.5,7,2.31383688057011,104.303258505676,5.07211374538536,5.09350961941272,4.73078393087524,6.27123379277333,0,1,1,0,53.2045805401079,99.4494195478793
"4500",4500,"IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta",49.816909877757,41.5366228942469,62.3700151856367,41.7699751375774,5,5,5.5,7,-50.0533393392041,64.1142307066932,2.97319607382222,6.82971974046986,3.8466677803025,5.7732460238402,0,1,1,0,48.4923211428459,67.084893238753
"4502",4502,"IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",46.5089952856618,41.2083766168075,58.097206097869,42.8669588048315,6,6,6,8,-10.33315606706,179.563992058941,3.61542327070462,4.08428785817395,4.20036070442808,2.33593664083995,1,1,1,1,49.0234430754071,105.64918456915
"4513",4513,"IJC+NumTweets_Week2_hiring_Absolute+NumTweets_Week2_hiring_AbsoluteDelta",47.99619920596,41.6191791970598,65.3427659384363,43.1199304406069,5,5,5.5,7,-44.2619890345609,103.949809880399,5.1965877044268,9.1667797687553,8.01250001112234,11.1242526081672,0,1,1,1,31.1180104867569,51.4161681898374
"4522",4522,"IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute",47.6865502698902,36.7514372549368,61.9842739954658,39.9492811998783,5,5,6,7,-20.3854881527449,84.99123827153,4.92858959865252,8.34132283325425,7.50984491815182,8.41473014411096,0,1,1,1,65.3213538737334,43.8643026450886
"4544",4544,"IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",46.3505260252332,32.9944129153091,62.1118686046709,33.425334769083,6,6,6.5,7,12.9387975276326,143.972292237813,6.52877712862081,6.20432209986528,4.64158513010717,6.30914103693134,1,0,1,1,34.8739584486556,59.461837230612
"4551",4551,"IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_posting_AbsoluteDelta+NumTweets_Week2_posting_AbsoluteDelta",46.6502144923596,36.8883903571402,60.3844545430622,36.9859956603545,5,5,6,7,-21.7716405732634,94.5408257676799,6.99209506289003,6.84154415920928,6.55867945412892,5.99890865982309,0,1,0,0,27.5705176094726,44.5648790539852
"4556",4556,"IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_hiring_AbsoluteDelta+NumTweets_Week2_hiring_AbsoluteDelta",49.1680332930925,39.4799480522901,60.4621579474164,40.9240999010123,5,6,5.5,7,-9.46659927056994,134.799477843196,2.19397074919851,8.32233448124888,2.58066578821842,10.5009422557443,0,1,1,1,41.4317737011752,69.4452469482287
"4590",4590,"IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute",46.6221625668069,35.6554082695107,60.5646206872116,39.363294256502,6,6,6,7,3.97453901893932,120.118794873199,3.73503547768193,7.31816361025573,4.86376354503597,6.89160228005715,1,1,1,1,43.7753095875113,94.7457218605373
"4603",4603,"IJC+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta",44.9080217128813,35.6460130093568,59.5966893116121,36.6406268905606,5.5,6,6,7,-0.447302811387502,131.231772532215,4.92451180005024,15.0314950446455,8.62867869494205,14.481538528883,1,1,1,0,31.3495689746204,118.612137446181
"4645",4645,"IJC+NumPopularTweets_Month1_all_Absolute",46.2116562384462,43.2438218988937,56.7632924343451,43.4319847449037,5,6,6,7,13.8080387632232,106.590869529017,2.56717697514733,6.23716175187732,3.98622097699737,6.26485306214405,1,1,1,0,32.2468213497774,72.79913723627
"4646",4646,"IJC+NumPopularTweets_Month1_allold_Absolute",46.9258721641917,39.9417492465501,58.4974012282583,42.0107443024766,6,6,6,7,-8.96511743815111,170.910352237619,2.05286692297832,6.12473073314981,2.56329874065715,5.02842383426038,1,1,0,0,21.4051022537224,35.9433120443137
"4648",4648,"IJC+NumPopularTweets_Month1_opportunity_Absolute",46.4493450409032,40.8532063968907,60.292277519249,41.8680830845897,5,5,6,7,0.97733189978333,98.0341370686213,2.2413891711385,5.45329109797969,6.51752103014294,5.91717773616077,1,1,1,0,11.8539503147381,35.65643255183
"4651",4651,"IJC+NumPopularTweets_Month1_opening_Absolute",45.4212242075511,40.3409620651038,58.8847162358764,45.033479694541,5.5,5,6,7,-16.778076681756,120.975068513274,1.45237556994624,6.97170869962324,3.01761638696931,8.56432750924886,1,1,0,0,51.8928439414583,70.7262536671891
"4655",4655,"IJC+NumPopularTweets_Month1_posting_Absolute",45.6614240906415,36.0478388428777,58.7513234882806,37.3638082046083,5,5.5,6,7,-13.014897908531,155.003007928375,1.90440721417085,4.91590018069729,5.13424441152064,6.04296671483262,1,1,0,0,36.7366385861149,131.171520210426
"4661",4661,"IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_hiring_Absolute",49.7671690285803,44.9925494475158,62.7296685357798,46.6249377213482,5,5,5.5,7,-29.6637257361205,105.239703848407,4.07224888762558,4.05202556254379,7.39010546275289,3.00240551907119,1,1,1,0,42.2745812028229,33.2421908464793
"4665",4665,"IJC+NumPopularTweets_Month1_posting_Absolute+NumPopularTweets_Month1_hiring_Absolute",46.9654237727654,42.5455224945884,60.0899735199575,43.2920420380423,5,5,5.5,7,-12.4036359954937,113.651237155344,4.67552135062495,4.07890290698916,4.91987489698718,4.17136034117409,0,1,1,0,24.4231664685661,70.0233089385386
"4676",4676,"IJC+NumPopularTweets_Month1_posting_AbsoluteDelta",45.5372245920728,36.9391497157338,58.7496393776215,37.5657656513718,5.5,5,6,7,0.227308911138081,142.721877370243,4.08598313288083,2.69176388242458,4.46977063603567,2.948904417882,1,0,1,1,17.5511305399982,81.6817607751052
"4679",4679,"IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_posting_AbsoluteDelta",43.5371340407869,34.1311443843899,60.2972118536167,35.002463181413,6,6,6,7,14.5222255891513,162.747212237611,7.51528332561367,8.62333071703532,6.72919439460618,10.0567460619443,1,0,0,1,43.4621472514402,42.0290957016124
"4680",4680,"IJC+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_posting_AbsoluteDelta",47.912341150411,40.8961790454888,59.5792136295688,41.6673236454556,5,5.5,5.5,7,-20.9261179987467,102.140301598739,2.05992480010415,9.9925414806161,4.6331805244511,7.93555661532869,0,1,1,1,34.5177028794815,52.9072129434757
"4684",4684,"IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_hiring_AbsoluteDelta",48.9731122978276,44.3709894464517,59.4795977083715,44.8523965649105,5,6,5.5,7,-10.7380444616843,119.965608640019,4.11648359248358,6.89684033369117,3.32848084655058,6.38028557645117,1,1,1,0,35.6404903305472,45.9641220039035
"4709",4709,"IJC+NumPopularTweets_Week1_allold_Absolute",42.2320366503691,34.2569224033583,54.4618784027633,35.9858835416546,6,6,6,7,14.4951423947521,157.523365570493,2.90889150308777,3.3388375435936,3.70458422274054,3.870969386317,1,0,0,1,29.1823762083943,35.5548350467249
