"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"391",391,"NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_posting_Absolute",47.9667828665467,38.5943180184323,60.9860946303409,39.2232219160485,5,5,7,6.5,99.5218970545905,-20.9073901188676,3.10273228217718,4.997348047991,7.10906490022066,6.82709260242763,0,1,1,1,45.4225558389092,27.4143052990404
"397",397,"NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_hiring_Absolute",49.1165127806637,38.1056456030858,62.2834189363349,38.1169538814521,5,5,7,7,112.354016913128,-19.4216820806276,5.25212991555846,5.28863763093773,3.46551942452395,5.66308570217672,1,0,1,1,43.6801269083243,43.5809788593158
"446",446,"NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute",46.5674876844217,31.7678003603966,61.3356986682337,32.2715935430705,6,6,7,6,144.986534392195,42.5190811817854,5.08825637888403,2.72874259745538,5.35715752926644,1.84163297819151,0,1,0,1,38.6896314726212,32.2666054649554
"459",459,"NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_hiring_Absolute",47.4488147635833,33.8384885746976,63.2165728937147,34.5788456495964,6,5,7,7,137.045169238677,-3.33678197483601,4.12791976024554,3.77759290932181,3.87878812153598,5.03913221195474,1,0,1,1,75.4371048946279,15.1173709401443
"477",477,"NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta",49.5155212016716,40.4740514430158,66.2606734032841,41.9173817229183,6,5,7,6,87.1961132388557,-7.33844862699138,3.10485577185467,13.141160962652,4.25250997189514,17.080208432934,1,0,1,0,89.5950087119891,65.7275758693154
"511",511,"NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",49.4805689450242,44.4723427947117,62.6600098421636,45.7084707343614,6,4,7,6,121.656851543406,-13.7814969666749,4.21951096988054,8.44752095355736,1.73040127154448,8.54602877193905,0,0,0,0,10.4034312271456,51.6871501769685
"514",514,"NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",48.8313825118496,37.3453141390169,63.2653326121137,37.3790748748808,6,5,7,7,123.173389040796,19.7620600229043,4.47505366941221,7.40457683999527,5.72886617190917,6.5650239776033,0,0,0,1,58.2295532517291,41.7900462220217
"519",519,"NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Month1_posting_Absolute+NumPopularTweets_Week1_posting_Absolute",49.1286016861594,38.1652024994607,62.7331131481892,39.4022648033941,6,5,7,7,123.38535380785,-2.88560726428091,3.43253344186817,3.34582591618587,3.22507322722143,3.20573441877973,0,0,1,0,48.2223184075487,41.7337288359003
"585",585,"NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_hiring_Absolute",49.5181348354039,39.9380570733731,64.0177527820666,40.3394764117425,6,5,7,6,144.23185168514,-9.35494101242434,3.22283094103039,6.41549557167714,3.48174147731681,4.92220007079105,1,0,1,0,34.7243373868956,51.0088151504002
"586",586,"NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_hiring_Absolute",47.8962224210193,34.1633085482398,61.7981170521436,34.3786159895074,6,5,7,7,109.094881069667,7.44690602617521,5.42615666405391,4.4128005978523,2.4610150011296,4.73511600240657,0,0,0,0,45.7178728542575,40.4409186390672
