,Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2
120,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta,71.70171108,66.45850847,81.67224755,66.5199778,4,2,6,7,-235.4205329,-418.2205329
121,NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta,70.22309443,62.63812609,80.326605,62.64602453,4,2,6,7,-217.6771331,-400.4771331
122,NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta,69.09440658,60.46188718,79.16334938,60.5321767,4,2,6,7,-204.1328789,-386.9328789
123,NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta,64.92510244,58.81211632,72.28775086,58.81599084,4,1,6,6,-154.1012292,-336.9012292
124,NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta,66.67871911,58.16538581,76.11946988,58.18297231,4,2,6,7,-175.1446293,-357.9446293
125,NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta,68.17008877,58.1754725,77.2900247,58.17837747,4,2,6,7,-193.0410652,-375.8410652
126,NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta,58.73149651,50.76241046,67.03320447,50.81741956,6,3,7,8,-79.77795814,-262.5779581
127,NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta,65.20864843,60.09483952,73.5291838,60.09516101,4,2,6,7,-157.5037811,-340.3037811
128,NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta,63.40904097,58.72343903,71.86255726,58.72343965,5,1,6,6,-135.9084917,-318.7084917
129,NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta,61.96682472,53.85388033,70.24593383,53.85500828,4,1,6,6,-118.6018967,-301.4018967
130,NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta,56.64744051,51.11513692,66.27453058,51.11640414,6,2,7,7,-54.76928606,-237.5692861
131,NumTweets_Week2_all_Absolute,69.48039056,61.87218395,79.93659855,61.89000356,4,2,6,7,-208.7646867,-391.5646867
132,NumTweets_Week2_allold_Absolute,69.4530083,62.36671898,79.85178254,62.38680213,4,2,6,7,-208.4360996,-391.2360996
133,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute,69.57514917,62.27571426,80.01560752,62.29154966,4,2,6,7,-209.9017901,-392.7017901
134,NumTweets_Week2_opportunity_Absolute,68.9129104,60.02980074,79.44565052,60.0408771,4,2,6,7,-201.9549248,-384.7549248
135,NumTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute,68.90731674,60.31129454,79.31358562,60.32383311,4,2,6,7,-201.8878008,-384.6878008
136,NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute,69.31715474,61.57849086,79.6532134,61.58529856,4,2,6,7,-206.8058568,-389.6058568
137,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute,69.40801751,61.510477,79.76510023,61.51536793,4,2,6,7,-207.8962101,-390.6962101
138,NumTweets_Week2_opening_Absolute,69.75043894,63.3865843,80.1036786,63.40553483,4,2,6,7,-212.0052672,-394.8052672
139,NumTweets_Week2_all_Absolute+NumTweets_Week2_opening_Absolute,69.91277663,62.52254035,80.55152141,62.53730414,4,2,6,7,-213.9533195,-396.7533195
140,NumTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute,69.09295245,60.60332555,80.09991756,60.64262039,4,2,6,7,-204.1154294,-386.9154294
141,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute,69.1837159,60.63658522,80.21105209,60.66760564,4,2,6,7,-205.2045908,-388.0045908
142,NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute,69.21008946,61.11412743,79.71667463,61.12598849,4,2,6,7,-205.5210735,-388.3210735
143,NumTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute,69.27124022,60.94706384,79.7950313,60.95814343,4,2,6,7,-206.2548826,-389.0548826
144,NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute,69.32079031,61.38140758,79.70863702,61.39075689,4,2,6,7,-206.8494838,-389.6494838
145,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute,69.41068815,61.32397261,79.81722166,61.33095166,4,2,6,7,-207.9282578,-390.7282578
146,NumTweets_Week2_all_AbsoluteDelta,69.57651265,62.14092991,80.00986839,62.14837687,4,2,6,7,-209.9181519,-392.7181519
147,NumTweets_Week2_allold_AbsoluteDelta,69.60582352,62.56815133,79.8515059,62.58617443,4,2,6,7,-210.2698822,-393.0698822
148,NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,69.79532964,62.46378334,80.07474083,62.46963765,4,2,6,7,-212.5439557,-395.3439557
149,NumTweets_Week2_opportunity_AbsoluteDelta,69.45798966,62.31038103,79.84343601,62.32643358,4,2,6,7,-208.495876,-391.295876
150,NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.58204408,62.13875377,80.01625939,62.14623053,4,2,6,7,-209.984529,-392.784529
151,NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.65137444,62.66420608,79.88621894,62.67839415,4,2,6,7,-210.8164933,-393.6164933
152,NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.80581691,62.51649236,80.07686044,62.52196628,4,2,6,7,-212.6698029,-395.4698029
153,NumTweets_Week2_opening_AbsoluteDelta,69.45742328,62.36130815,79.80044009,62.3803903,4,2,6,7,-208.4890794,-391.2890794
154,NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.57940514,62.19205357,79.98721582,62.2000924,4,2,6,7,-209.9528617,-392.7528617
155,NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.62749201,62.56834474,79.87795878,62.58646232,4,2,6,7,-210.5299042,-393.3299042
156,NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.97240134,62.66209425,80.16988826,62.6661399,4,2,6,7,-214.6688161,-397.4688161
157,NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.45894545,62.36120732,79.81797129,62.3784189,4,2,6,7,-208.5073454,-391.3073454
158,NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.58704094,62.18786421,79.99475062,62.19597088,4,2,6,7,-210.0444913,-392.8444913
159,NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,70.22459149,63.46580524,80.17149861,63.47165007,4,2,6,7,-217.6950979,-400.4950979
160,NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,70.49453314,63.46275272,80.4205457,63.46302641,4,2,6,7,-220.9343977,-403.7343977
161,NumTweets_Week2_all_Absolute+NumTweets_Week2_all_AbsoluteDelta,69.62513986,62.44642394,79.99386808,62.45450842,4,2,6,7,-210.5016783,-393.3016783
162,NumTweets_Week2_allold_Absolute+NumTweets_Week2_allold_AbsoluteDelta,69.38323275,61.53691438,79.73122713,61.56102394,4,2,6,7,-207.598793,-390.398793
163,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,67.94459827,58.27211921,77.82326061,58.27806298,4,2,6,7,-190.3351792,-373.1351792
164,NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opportunity_AbsoluteDelta,68.60382266,58.65623838,79.14106046,58.67246815,4,2,6,7,-198.2458719,-381.0458719
165,NumTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,68.72615166,59.40564315,78.98752972,59.41204287,4,2,6,7,-199.7138199,-382.5138199
166,NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.05949183,60.1783959,79.36099144,60.18931471,4,2,6,7,-203.713902,-386.513902
167,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,67.99523317,58.17591251,77.91842393,58.17921144,4,2,6,7,-190.942798,-373.742798
168,NumTweets_Week2_opening_Absolute+NumTweets_Week2_opening_AbsoluteDelta,69.7680763,63.47713021,80.11264353,63.49636171,4,2,6,7,-212.2169156,-395.0169156
169,NumTweets_Week2_all_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,70.21330705,63.15589567,80.78686665,63.18784143,4,2,6,7,-217.5596845,-400.3596845
170,NumTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.54019403,60.79767321,80.48129382,60.82049632,4,2,6,7,-209.4823283,-392.2823283
171,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,67.53831931,57.2243349,75.76992373,57.22452439,4,2,6,7,-185.4598317,-368.2598317
172,NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,68.94905499,59.90436632,79.44548208,59.92175919,4,2,6,7,-202.3886599,-385.1886599
173,NumTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,63.79007199,50.37855506,71.82916084,50.37914526,5,1,7,6,-140.4808639,-323.2808639
174,NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.62490266,60.70118594,79.9218148,60.71381862,4,2,6,7,-210.4988319,-393.2988319
175,NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,64.18663548,51.30039071,71.96342675,51.32462174,5,1,7,6,-145.2396258,-328.0396258
176,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute,69.42491765,61.79405505,79.7450445,61.81127544,4,2,6,7,-208.0990118,-390.8990118
177,NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute,69.28846353,61.62739904,79.66918031,61.65000357,4,2,6,7,-206.4615623,-389.2615623
178,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute,68.90819879,61.96022112,78.7858746,61.97833443,4,2,6,7,-201.8983854,-384.6983854
179,NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,68.8850588,61.20492459,79.31476868,61.22199008,4,2,6,7,-201.6207056,-384.4207056
180,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,68.44499611,61.35571323,78.43150613,61.37476005,4,2,6,7,-196.3399533,-379.1399533
181,NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,68.91055688,61.28749547,79.19394263,61.30219846,4,2,6,7,-201.9266826,-384.7266826
182,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,67.5511402,60.94441709,76.99289581,60.96244364,4,2,6,7,-185.6136824,-368.4136824
183,NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,69.1908765,61.87511468,79.47283675,61.89509368,4,2,6,7,-205.290518,-388.090518
184,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,69.11191812,61.93930326,79.09152328,61.95703279,4,2,6,7,-204.3430175,-387.1430175
185,NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,68.9371023,63.14184431,79.78040837,63.18504941,4,2,6,7,-202.2452276,-385.0452276
186,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,69.55657594,65.58130483,80.12331299,65.60891394,4,2,6,7,-209.6789113,-392.4789113
187,NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,68.67580531,60.81928013,79.02779983,60.83747844,4,2,6,7,-199.1096637,-381.9096637
188,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,67.56649233,60.66270627,77.03721544,60.68466621,4,2,6,7,-185.797908,-368.597908
189,NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,69.09611558,63.21789658,79.37658187,63.23306384,4,2,6,7,-204.153387,-386.953387
190,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute,70.15008911,67.87910587,80.05674081,67.88444991,4,2,6,7,-216.8010694,-399.6010694
191,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,69.79016246,62.34886184,80.22210085,62.35469405,4,2,6,7,-212.4819495,-395.2819495
192,NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,69.63698525,62.85406677,79.67294957,62.87156945,4,2,6,7,-210.643823,-393.443823
193,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,69.94830175,63.06513205,79.77026546,63.06537431,4,2,6,7,-214.3796211,-397.1796211
194,NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.25560514,62.22967945,79.63392026,62.25656646,4,2,6,7,-206.0672616,-388.8672616
195,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.30923807,62.15824866,79.69975642,62.1724927,4,2,6,7,-206.7108569,-389.5108569
196,NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.43139107,62.56095902,79.62825316,62.58481419,4,2,6,7,-208.1766928,-390.9766928
197,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.82881721,62.87992999,79.75566783,62.88147014,4,2,6,7,-212.9458065,-395.7458065
198,NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.44318178,62.35568457,79.77373327,62.37463789,4,2,6,7,-208.3181814,-391.1181814
199,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.33723722,62.15044552,79.66104337,62.15443105,4,2,6,7,-207.0468466,-389.8468466
200,NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.58381235,63.25287325,79.45129134,63.2732504,4,2,6,7,-210.0057482,-392.8057482
201,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,71.06922178,64.29371223,80.63181558,64.29581181,4,2,6,7,-227.8306614,-410.6306614
202,NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.2581505,62.2537531,79.61659454,62.28103555,4,2,6,7,-206.097806,-388.897806
203,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.11406669,61.94896692,79.41191553,61.9573566,4,2,6,7,-204.3688003,-387.1688003
204,NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.87110313,63.34081089,79.76326532,63.35584535,4,2,6,7,-213.4532376,-396.2532376
205,NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,70.37609315,64.15537418,79.98005169,64.15824697,4,2,6,7,-219.5131178,-402.3131178
206,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,70.04702442,62.53053613,80.44990289,62.53435577,4,2,6,7,-215.5642931,-398.3642931
207,NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,68.76207769,59.87128668,78.38516683,59.88798751,4,2,6,7,-200.1449323,-382.9449323
208,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,55.01585654,40.44012743,63.94151271,40.46374652,5,3,6,6,-35.19027849,-217.9902785
209,NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,68.43027203,58.74372824,78.94406622,58.77299462,4,2,6,7,-196.1632643,-378.9632643
210,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,66.83592576,58.4094374,76.17309753,58.44000944,4,2,6,7,-177.0311091,-359.8311091
211,NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,69.3162194,60.44601141,79.91598838,60.47232754,4,2,6,7,-206.7946328,-389.5946328
212,NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,68.02325038,59.44936508,78.00240602,59.46426058,4,2,6,7,-191.2790045,-374.0790045
213,NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,59.32657854,57.16798256,68.31472697,57.53798674,5,3,6,7,-86.91894249,-269.7189425
214,NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,69.5485237,65.41425324,79.1164585,65.46523195,4,2,6,7,-209.5822844,-392.3822844
