"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2"
"5148",5148,"IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.1860228077343,51.9619263361405,56.3359334402501,51.9621803959067,8,6,9,9,46.7677263071887,-136.032273692811
"5154",5154,"IJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",44.8535720499946,38.8041072647035,54.7306728311617,40.3836035312717,7,4,9,6,86.7571354000651,-96.042864599935
"5314",5314,"IJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",44.1832255791149,43.9501561739755,51.9935163210455,43.9618793052323,7,4,9,8,94.8012930506217,-87.9987069493784
"5316",5316,"IJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",45.4723909373325,39.1332542751584,54.2993101385735,39.2011002420655,7,5,9,7,79.3313087520097,-103.46869124799
"5336",5336,"IJC+Consensus1+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",48.8439045780258,45.1810992805362,59.4861856550164,45.5365664800999,7,5,9,8,38.8731450636902,-143.92685493631
"5340",5340,"IJC+Consensus1+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.6498215419001,37.4754467102698,60.6874804760681,37.5125315740195,6,5,9,8,41.2021414971986,-141.597858502801
"5354",5354,"IJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",41.2953887732325,32.8412021900613,48.9797064634385,33.1635806313963,7,5,10,7,129.45533472121,-53.34466527879
"5784",5784,"IJC+Consensus1+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.0726036065459,26.287545783341,60.2267990754695,26.2887773954988,9,6,9,7,84.128756721449,-98.671243278551
"5984",5984,"IJC+Consensus1+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.3475317749229,33.3704106360814,63.5710461291175,33.3970796812668,10,7,10,8,80.8296187009247,-101.970381299075
"6015",6015,"IJC+Consensus1+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",49.6211314065701,37.1410924971855,63.062804123296,37.3448238409987,7,5,9,8,29.5464231211589,-153.253576878841
"6029",6029,"IJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",44.2826550699722,26.8551163064808,57.717068485675,27.1369052764019,8,4,9,6,93.608139160334,-89.1918608396661
"6033",6033,"IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",44.7577365093853,42.4243663827653,53.6371034654828,42.4387439940318,7,5,11,7,87.9071618873768,-94.8928381126232
"6119",6119,"IJC+Consensus1+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.0315667162188,26.6933744142457,63.8375877269102,26.8391578655537,10,7,10,8,84.6211994053746,-98.1788005946255
"6667",6667,"DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",44.3897250356637,34.4638884368036,57.6517536127045,35.9549763734962,8,5,9,7,92.3232995720357,-90.4767004279643
"6842",6842,"DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",45.1861966012062,36.421437446191,58.7412017432236,36.4221313099911,8,4,9,7,82.7656407855251,-100.034359214475
"6879",6879,"DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",43.1173307539661,24.7775101329042,58.4522109542895,25.3545090183435,8,5,9,6,107.592030952407,-75.2079690475926
"6883",6883,"DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",41.0119559238961,22.2626199553081,56.4988293774599,22.290021051198,8,6,9,8,132.856528913246,-49.9434710867537
"7562",7562,"DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",47.1149474260942,39.0476922618039,60.8742834470474,39.8875000064153,8,4,9,6,59.6206308868701,-123.17936911313
"8139",8139,"DeltaIJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.8613890062621,49.4863385223929,57.2489253833355,50.0141702264583,7,5,9,8,38.6633319248549,-144.136668075145
"8147",8147,"DeltaIJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",46.2269529310991,40.3897085099527,55.5529183101113,40.6409633933946,8,4,9,7,70.276564826811,-112.523435173189
"8154",8154,"DeltaIJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",44.8479716507437,37.741554018456,57.980722213767,38.3711970806736,7,6,9,9,86.8243401910755,-95.9756598089246
"8210",8210,"DeltaIJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.0380314800013,39.7283053618435,54.9376989596645,39.7669454903047,8,4,9,7,60.5436222399846,-122.256377760015
"8220",8220,"DeltaIJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",45.1051587666571,36.2722298523773,55.7732482609058,36.4944909645186,8,4,10,6,83.7380948001149,-99.0619051998851
"8382",8382,"DeltaIJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.5607650563281,48.4876415177715,58.0870843649652,48.7938422278488,7,4,9,8,30.2708193240634,-152.529180675937
"8416",8416,"DeltaIJC+Consensus1+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",45.9716237514774,34.1899224383605,60.5772502418167,34.9991590871894,8,3,9,5,73.3405149822713,-109.459485017729
"8420",8420,"DeltaIJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",48.5598176784222,42.2675313900703,55.7558817214639,42.2835133883673,7,4,9,7,42.2821878589341,-140.517812141066
"9095",9095,"DeltaIJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",45.7261173328358,29.6993200597722,60.4326648337182,30.4319459615984,8,4,9,5,76.2865920059707,-106.513407994029
"9185",9185,"DeltaIJC+Consensus1+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",49.2244312530558,31.7385572080212,66.6816586606628,33.4876126698332,9,6,9,7,34.3068249633304,-148.49317503667
"9661",9661,"OneMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",49.2861387378655,40.3217120113804,61.7682913518151,42.2936730183578,7,4,9,7,33.5663351456142,-149.233664854386
"9723",9723,"OneMonthBefore_UnRevised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.4686656244372,33.8896821685738,59.4355476951236,34.4248821499999,8,6,10,8,67.3760125067536,-115.423987493246
"9733",9733,"OneMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",48.3703812174012,39.8815774195184,60.8359193246803,39.9451681776057,7,5,9,8,44.5554253911851,-138.244574608815
"9901",9901,"OneMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",47.0933492331402,38.9289563824947,62.5609716320877,39.9080637592137,7,6,9,8,59.8798092023174,-122.920190797683
"9908",9908,"OneMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",45.554508707132,24.7468010447542,60.4817215136317,25.1276776435554,7,4,9,7,78.3458955144164,-104.454104485584
"9925",9925,"OneMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",48.3733342454246,30.0499875526224,59.4376385075473,30.0509324660388,7,5,9,7,44.5199890549051,-138.280010945095
"9945",9945,"OneMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",45.1218237487405,30.2890096024249,59.7957754594724,30.5340301381763,8,4,10,6,83.5381150151135,-99.2618849848865
"9949",9949,"OneMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",44.3121447616501,32.9331105400224,59.559690916059,33.0578869191777,7,6,9,8,93.2542628601984,-89.5457371398016
"10137",10137,"OneMonthBefore_UnRevised+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.1901913606061,31.7742810523249,58.4080854898241,31.917611133182,8,6,9,8,82.7177036727271,-100.082296327273
"10384",10384,"OneMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.3632894718639,30.1680552078756,63.3160665584632,30.1692606952864,9,6,9,7,68.6405263376334,-114.159473662367
"10385",10385,"OneMonthBefore_UnRevised+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",47.4670916805162,35.4648657564796,62.3451509933086,35.7363029113348,8,6,9,8,55.3948998338056,-127.405100166194
"10624",10624,"OneMonthBefore_UnRevised+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",47.2382546820119,25.8274942512102,66.1689429985085,27.262016356595,8,6,10,8,58.1409438158576,-124.659056184142
"10628",10628,"OneMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",44.4621724326028,26.7658429389067,61.038585306474,26.8302679548673,8,6,9,8,91.453930808766,-91.346069191234
"10724",10724,"OneMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",45.3187664706541,27.8778188482049,61.1887219573887,28.1005140703617,9,5,10,7,81.1748023521506,-101.625197647849
"11220",11220,"OneMonthBefore_UnRevised+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",37.9408600225295,20.7100550847559,50.7134538942802,20.9495537196155,9,5,11,8,169.709679729646,-13.0903202703537
"11256",11256,"OneMonthBefore_UnRevised+Consensus1+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.3327448462562,38.5426453226544,60.7513166295005,41.3807680551075,7,5,9,6,69.0070618449261,-113.792938155074
"11286",11286,"OneMonthBefore_UnRevised+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",44.9552922855915,33.0418183167991,55.0823537748463,33.0779761965588,8,4,10,6,85.5364925729021,-97.263507427098
"11448",11448,"OneMonthBefore_UnRevised+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.8121894924839,45.1164255971139,56.6917095002236,45.4338301083289,7,4,9,7,39.2537260901938,-143.546273909806
"12161",12161,"OneMonthBefore_UnRevised+Consensus1+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",46.2367305710049,35.2747978739048,60.2570221637129,36.2143092808303,8,5,9,6,70.1592331479407,-112.640766852059
"12427",12427,"OneMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta",48.2539237997655,42.8398358505008,57.5764150068683,42.843739253877,8,5,9,7,45.9529144028145,-136.847085597186
"12431",12431,"OneMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",47.3182655174851,39.6729719563039,57.2994931055743,39.7089203884186,8,6,9,7,57.1808137901784,-125.619186209822
"12457",12457,"OneMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta",47.7777984647442,44.5156230673974,56.9257439953926,44.5917300157722,8,5,9,7,51.6664184230702,-131.13358157693
"12461",12461,"OneMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",48.1943267740831,45.6793244251229,57.0514786205972,45.7227404462873,8,5,9,7,46.6680787110027,-136.131921288997
"12463",12463,"OneMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",47.6789144386652,44.5809331198898,56.4747012670784,44.6205185899298,8,5,9,7,52.8530267360172,-129.946973263983
"12465",12465,"OneMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",48.2962204612082,45.3438042346034,57.3713116944625,45.4403232111217,8,5,9,7,45.4453544655013,-137.354645534499
"12467",12467,"OneMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",47.9217810195315,46.8294211597626,56.6519095267666,46.8302316199376,8,5,9,7,49.9386277656217,-132.861372234378
"12469",12469,"OneMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",48.2126003102716,48.6202823711071,56.6631223267522,48.6522985783866,8,5,9,7,46.4487962767406,-136.351203723259
