Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,47.5305608,32.19315861,62.06783074,33.30282783,8,6,9,7,43.6332704,-106.1667296,197.9967247
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute,46.28494991,31.40840542,60.56868135,33.52460384,8,5,9,7,58.58060104,-91.21939896,201.7046175
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,46.4106411,35.41575485,59.50816993,36.52698324,8,6,9,7,57.07230676,-92.72769324,204.2885733
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.56158545,38.1723941,60.63692244,38.26704236,8,6,9,7,43.26097458,-106.5390254,202.3254334
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,46.47989236,30.57837166,61.84413308,32.56007219,8,4,9,7,56.24129171,-93.55870829,204.8701991
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,45.80547164,31.26523294,60.23809861,32.60261007,8,4,9,7,64.33434032,-85.46565968,205.7306099
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,47.16974288,32.31531373,62.14012655,33.7331195,7,4,9,7,47.96308542,-101.8369146,204.755623
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,47.16146112,38.4647466,63.24472939,40.78984886,8,5,9,8,48.0624666,-101.7375334,205.7486113
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,44.89326795,31.49840615,59.29551461,33.00306401,8,5,9,8,75.28078456,-74.51921544,197.0868073
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,43.92229556,29.02254582,60.57964295,31.30071354,8,7,9,8,86.93245326,-62.86754674,200.7856577
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,48.70913316,33.06096375,63.2602353,33.77556528,7,5,9,8,29.49040205,-120.309598,205.9719908
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.53950464,31.27121065,63.37179057,31.57548048,8,5,9,7,19.52594438,-130.2740556,205.5319246
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,44.91479999,27.27071923,60.6516219,28.16895991,8,5,9,7,75.02240016,-74.77759984,201.667929
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,44.14512345,35.86495483,59.66290211,37.94272046,8,6,9,7,84.25851854,-65.54148146,201.2279517
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,45.51022796,40.32389348,58.19627117,40.69262068,8,6,9,7,67.87726449,-81.92273551,200.1711382
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,46.47979096,31.25858675,61.84453429,31.6118628,8,6,9,8,56.24250849,-93.55749151,203.2968013
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,45.3878268,38.68309534,60.76692362,40.60802828,8,7,9,8,69.3460784,-80.4539216,193.3388979
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Month1_all_AbsoluteDelta,47.49604734,46.6730268,57.91503338,46.67450378,7,5,9,7,44.04743197,-105.752568,170.9147558
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta,46.1351883,46.27551858,57.11420738,46.42218356,7,5,9,7,60.37774034,-89.42225966,187.7540976
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_opportunity_Absolute,48.02158269,35.93636133,62.28705252,37.2872727,8,6,9,7,37.74100771,-112.0589923,214.9186117
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,48.70409135,35.93617299,62.94500756,37.04178117,8,6,9,7,29.5509038,-120.2490962,223.8888092
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,48.41370924,39.2211027,63.72841253,39.238945,8,6,9,7,33.03548917,-116.7645108,160.3281098
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,47.2469398,34.2609939,61.43790863,35.52076055,10,5,10,6,47.03672243,-102.7632776,118.9227914
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,45.18487484,31.34889591,64.83256882,33.11523344,10,7,10,8,71.78150198,-78.01849802,139.0841467
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute,49.92576661,40.19046961,65.88993316,42.80004702,7,5,9,8,14.89080063,-134.9091994,250.9842464
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta,47.74983877,47.36223207,58.12153039,47.40551402,7,5,9,7,41.00193475,-108.7980653,170.0079715
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,48.42179904,46.27598206,63.30257485,46.28343319,9,5,9,7,32.93841155,-116.8615885,167.1064423
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta,46.00608393,46.75603312,57.08036432,46.83070426,7,5,9,7,61.92699287,-87.87300713,188.5840462
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta,48.21456608,27.62242628,61.45393991,27.66265121,7,5,9,8,35.42520704,-114.374793,123.4547573
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,49.07531312,40.00016918,63.90955606,40.24880021,8,6,9,7,25.09624256,-124.7037574,163.1568521
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta,47.15949496,47.3687398,58.24587026,47.36896706,7,5,9,7,48.08606047,-101.7139395,170.7627052
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute,46.8182481,35.20381145,61.41298874,36.31483624,8,5,9,7,52.18102285,-97.61897715,202.6656074
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,46.35241291,33.95842098,61.30759044,34.69800478,9,6,9,7,57.7710451,-92.0289549,208.3070921
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,49.42660999,41.82084601,64.60802836,42.78819811,8,6,9,7,20.88068007,-128.9193199,168.2109145
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,49.12819074,36.60528875,67.28308915,36.71949227,8,6,9,7,24.46171107,-125.3382889,138.7909483
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,49.43450432,40.47993604,63.1997483,43.09802526,8,4,9,6,20.78594815,-129.0140518,222.3943561
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,45.6478956,30.40097853,60.34353238,33.86823693,9,5,9,6,66.22525282,-83.57474718,221.0112127
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,45.06730008,37.74165931,59.88672406,40.62160158,9,5,10,7,73.19239909,-76.60760091,212.7447585
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta,47.92687526,47.79927524,58.48599898,47.82728052,8,5,10,7,38.87749693,-110.9225031,168.8256522
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta,48.58605734,43.95132189,60.45625151,43.97581016,7,5,9,8,30.96731191,-118.8326881,127.8985365
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute,46.81975386,35.22642362,60.88043982,36.45501707,8,6,9,8,52.16295373,-97.63704627,199.800998
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,47.01268787,33.19797094,62.13845225,34.11990955,9,6,9,7,49.84774562,-99.95225438,208.3768618
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,47.99642367,38.25670908,61.690525,38.74374665,8,5,9,7,38.04291599,-111.757084,192.4602305
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute,43.86676504,25.61673103,58.54116428,25.61692096,7,5,9,8,87.59881949,-62.20118051,166.9383714
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute,43.39887753,20.39765483,60.2165544,20.42631501,9,6,9,8,93.21346962,-56.58653038,166.2838151
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta,47.11235216,29.40262918,61.03857581,29.67733953,7,5,9,8,48.65177406,-101.1482259,172.1172992
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute,45.05859282,34.25199993,57.94530451,35.83326365,7,7,9,9,73.29688612,-76.50311388,179.5566851
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,41.32519319,30.85120172,56.01148176,30.88279028,8,7,9,8,118.0976817,-31.70231832,194.9904005
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,48.07764096,30.33260187,61.15905155,31.08686627,6,6,9,10,37.06830846,-112.7316915,183.5815323
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,43.45146052,31.74896402,56.98349444,31.94211496,8,6,9,8,92.58247379,-57.21752621,193.5926154
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,41.14847052,25.22937328,56.80273299,25.44273378,8,7,9,8,120.2183538,-29.58164622,197.5887178
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,45.52114745,32.20558324,63.02854281,34.31373419,8,8,9,10,67.74623057,-82.05376943,178.5625424
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,39.93727139,18.5957086,57.73291903,18.59726622,9,7,10,8,134.7527434,-15.04725664,195.4066788
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.60455885,30.7335769,64.55647113,30.9929713,8,6,9,9,42.74529374,-107.0547063,156.6049658
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,48.41111384,32.00010863,66.4849238,32.50580142,8,5,9,9,33.06663394,-116.7333661,152.9334245
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,45.10184154,27.52569002,60.37854181,27.74087492,8,5,9,8,72.77790153,-77.02209847,166.6907072
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.2785622,53.57372925,60.92629898,53.69656517,8,5,9,7,46.6572536,-103.1427464,199.2462602
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,40.55866389,21.25330971,56.21160853,21.80386266,10,7,11,8,127.2960333,-22.5039667,206.1499851
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.35072518,30.39964296,64.1089619,30.47151386,7,6,9,9,45.7912978,-104.0087022,154.7263333
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,46.21636963,22.85063848,62.75803079,22.86393985,8,5,9,8,59.40356441,-90.39643559,166.4478761
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,46.84893683,39.38819201,59.40148034,39.99197255,7,6,9,8,51.81275805,-97.98724195,154.4802643
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,49.57997243,34.02981588,60.6342978,34.67638804,7,4,9,8,19.04033081,-130.7596692,179.7158373
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.98637653,25.86037903,59.6364517,25.86044046,7,5,9,8,38.16348164,-111.6365184,176.0259814
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,42.54228871,26.45700616,57.99413231,27.01749928,8,6,9,7,103.4925355,-46.30746452,201.2111694
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.59089538,41.12249665,64.95785618,41.52231845,7,6,10,8,18.9092554,-130.8907446,181.0029761
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.46038606,31.40560384,65.44570209,31.67783397,8,6,9,9,44.47536723,-105.3246328,154.8617344
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,44.88636941,26.26421295,60.28136988,26.50986261,8,5,9,8,75.36356709,-74.43643291,168.6969578
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,49.20025494,54.4646268,62.40924217,54.83781605,8,6,9,7,23.59694075,-126.2030593,165.6122592
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute,47.45572856,37.1219644,59.87759514,38.73003531,8,6,9,7,44.5312573,-105.2687427,184.7810022
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute,46.99780104,27.760291,59.15174362,27.91819568,8,5,9,7,50.02638758,-99.77361242,246.7593967
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,47.46236073,53.28200757,57.007677,53.29906289,8,4,9,6,44.45167125,-105.3483288,197.8143655
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute,48.53081443,39.89510434,60.55104841,42.23921997,8,6,9,7,31.63022678,-118.1697732,184.6068119
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week1_opportunity_Absolute,47.47873792,26.48380585,60.83937321,26.54152929,8,4,9,7,44.25514499,-105.544855,234.1015954
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,49.88152953,45.4571457,60.81755,45.48361211,8,5,9,6,15.4216456,-134.3783544,212.3705252
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,46.44208051,26.8952626,59.77433183,26.89844677,7,4,9,8,56.69503388,-93.10496612,228.2052996
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,36.87323564,35.4755333,44.95046692,35.54976528,8,7,9,9,171.5211723,21.72117229,150.0814168
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Month1_opening_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,44.6819757,25.79695429,61.67249422,25.98529846,8,3,10,8,77.81629162,-71.98370838,94.10291545
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute,47.47073477,38.09079049,60.00517354,39.22650448,8,6,9,7,44.35118273,-105.4488173,183.3864699
