Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_allold_Absolute,48.67959331,35.03196558,64.66173739,35.04647439,9,6,9,7,40.84488027,-141.9551197,245.4100859
TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_allold_Absolute,49.24130049,37.66057045,66.21853175,38.05557795,9,5,9,6,34.10439414,-148.6956059,239.4379184
TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,47.30778724,31.62446108,65.37454741,32.04209786,9,6,9,7,57.30655313,-125.4934469,223.5826435
TwoMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_allold_AbsoluteDelta,49.71184435,39.08852176,62.35453457,39.35728771,8,5,9,6,28.45786776,-154.3421322,236.3805955
TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute,46.67748975,32.08218794,64.20923819,33.35245863,9,6,9,7,64.87012297,-117.929877,249.2682605
TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute,46.01766272,27.62559763,62.6609516,27.88013827,9,7,9,8,72.7880473,-110.0119527,230.1230821
TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute,48.99954087,31.29921626,70.13907198,32.36761698,9,6,9,8,37.00550952,-145.7944905,211.8517418
TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute,47.20598936,29.81885846,62.64971198,30.68509617,9,6,9,7,58.52812765,-124.2718724,253.272786
TwoMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta,49.33516354,41.6391892,60.92411994,41.63931763,8,5,9,6,32.97803749,-149.8219625,249.7213475
TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,47.79078494,38.42525964,60.33442295,38.43068022,8,5,9,6,51.51058071,-131.2894193,242.2951976
TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute,48.67145125,34.08618237,64.70017221,34.08917429,9,6,9,7,40.94258503,-141.857415,245.5362208
TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute,48.8999396,38.12028997,66.58064447,38.63165946,9,5,9,6,38.20072479,-144.5992752,229.3836691
TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,47.06919716,28.77954697,67.13195401,30.21228962,9,6,9,7,60.16963406,-122.6303659,228.0961017
TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta,48.94681957,38.24606437,63.71826768,38.25092261,8,5,9,6,37.63816518,-145.1618348,241.217059
TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute,48.38037386,32.54369997,67.8858742,32.72568361,9,8,9,9,44.43551363,-138.3644864,217.8726181
TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,48.49043004,29.81054126,69.64476903,30.14751482,8,6,10,8,43.11483955,-139.6851605,169.641752
TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute,48.01610141,30.4482423,64.78329734,30.94431415,9,6,9,7,48.8067831,-133.9932169,259.9080017
TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,46.04185183,27.96679475,65.31464901,28.87170613,8,6,10,8,72.4977781,-110.3022219,217.9565518
TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumVerifiedTweets_Month1_opening_AbsoluteDelta,48.91800375,24.85953836,64.44764783,24.92830228,6,5,9,7,37.983955,-144.816045,291.9206319
TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute,46.47028241,32.94548237,62.79302912,32.97934156,9,6,9,7,67.35661112,-115.4433889,262.598258
TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute,48.41921435,26.74321013,64.47503394,26.76485931,9,5,9,6,43.96942778,-138.8305722,262.2791674
TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,49.37488665,37.15116059,63.41205489,37.15188085,8,6,9,7,32.50136025,-150.2986397,269.5159858
TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute,47.81319127,23.39122046,67.21460684,24.31150353,9,7,9,8,51.24170481,-131.5582952,262.2660445
TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,49.62130258,29.45630719,70.99083914,29.46719456,8,5,9,6,29.544369,-153.255631,245.0823164
TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,47.91643307,23.66816551,71.89319814,23.66937579,8,6,9,9,50.00280313,-132.7971969,201.9861764
TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute,49.13698898,37.02697223,62.19511239,37.0407141,9,6,9,7,35.35613226,-147.4438677,217.4697895
TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute,48.47491829,30.64706929,65.48209861,31.54626242,9,6,9,7,43.30098058,-139.4990194,257.749393
TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute,47.13760156,30.68396984,64.14976017,31.56364346,9,7,9,8,59.34878129,-123.4512187,225.2019896
TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute,47.68642244,36.41317382,63.60831268,36.57806498,9,6,9,7,52.76293071,-130.0370693,269.2581641
TwoMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta,49.4257066,35.36229236,62.40003604,35.41018671,8,4,9,5,31.89152085,-150.9084792,252.1355941
TwoMonthBefore_Revised+IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute,48.57818632,26.41621098,66.28062165,26.47484231,9,7,9,8,42.06176412,-140.7382359,266.028125
TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute,48.88860461,26.20706513,69.29251352,27.25110787,9,8,9,9,38.33674463,-144.4632554,264.998766
TwoMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,49.21984961,28.34326692,70.91832079,28.45815575,8,6,9,7,34.36180469,-148.4381953,240.9499643
TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,45.31340866,31.95128181,60.80983582,34.70355507,8,5,9,8,81.23909609,-101.5609039,292.0307297
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,44.48319203,37.22201782,57.8681921,37.90482486,8,3,9,7,91.20169563,-91.59830437,281.4134216
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,47.05814706,38.44211564,61.98813221,39.82368318,7,4,9,8,60.30223527,-122.4977647,257.2790657
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,38.30896892,22.4744657,53.71165893,23.15571395,9,7,10,9,165.2923729,-17.50762708,348.7803801
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.33766613,36.99327538,63.0109139,37.07103413,7,3,9,6,32.94800639,-149.8519936,168.9183901
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,44.46142258,29.69941506,61.17963046,30.20390603,7,5,9,8,91.46292906,-91.33707094,231.8249083
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,45.5900161,37.41853721,60.75722254,37.51448801,7,5,9,8,77.91980681,-104.8801932,235.5213153
TwoMonthBefore_Revised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,48.43407401,48.00303022,64.09515554,48.04125298,7,6,9,8,43.79111193,-139.0088881,152.4820969
TwoMonthBefore_Revised+DeltaIJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,49.19349793,47.09947176,64.19051912,47.1689748,8,4,9,7,34.67802478,-148.1219752,184.8368338
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,48.46137641,43.23510101,67.52574558,46.63289518,8,4,10,7,43.46348306,-139.3365169,159.5765265
TwoMonthBefore_Revised+DeltaIJC+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,47.32022803,42.82935354,62.68281594,42.87414421,8,5,9,7,57.15726358,-125.6427364,179.3767339
TwoMonthBefore_Revised+DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,49.38746767,34.92830274,67.98576468,35.08052342,8,5,9,7,32.3503879,-150.4496121,220.8474069
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.81754529,39.03966436,62.37265997,41.49519595,7,4,9,7,27.18945651,-155.6105435,227.7887875
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,45.70833814,35.75171291,59.44911484,35.7584445,8,7,10,9,76.49994234,-106.3000577,270.9703483
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute,48.5596743,41.21878944,61.09287776,41.39310802,7,5,9,8,42.28390837,-140.5160916,258.7752255
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,47.0470774,37.45916238,57.53393269,37.60831922,8,4,9,6,60.43507118,-122.3649288,272.7765404
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,47.41049525,43.26361339,58.95770842,43.29944751,8,3,9,6,56.07405698,-126.725943,306.6823863
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,45.43852032,27.68535091,60.5467815,30.1605374,7,5,9,7,79.73775619,-103.0622438,185.395443
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,47.22705218,35.52409568,59.35476726,35.90672069,7,5,9,7,58.27537388,-124.5246261,248.3554091
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,44.27748033,30.0751365,59.49410814,30.1721693,8,6,10,8,93.67023605,-89.12976395,255.6608397
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,45.31119775,34.17129738,59.59690626,34.55533317,7,5,9,8,81.26562698,-101.534373,253.3307373
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,45.04440513,31.64803416,58.99268126,31.67106447,9,7,9,8,84.46713848,-98.33286152,178.4726926
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,47.57457163,31.62523437,65.63209319,31.66672066,9,6,9,7,54.10514044,-128.6948596,225.5036199
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,47.03374782,33.75215549,62.47075962,33.91496856,8,7,9,8,60.5950261,-122.2049739,184.8517785
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,47.97376953,26.8044336,65.7874195,27.16081957,7,5,10,8,49.3147657,-133.4852343,291.0558817
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,45.08865975,29.07731053,61.41136919,29.89416346,8,6,9,8,83.93608303,-98.86391697,279.5580659
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,45.09242181,26.14887373,61.47642051,26.85120597,8,5,10,7,83.89093828,-98.90906172,273.085615
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute,48.40215607,38.74182617,62.23130998,38.83112839,8,6,9,7,44.17412711,-138.6258729,158.6243766
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta,48.63695737,38.43456241,62.38066821,38.43648495,8,6,9,7,41.3565116,-141.4434884,160.7400861
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,47.53719817,32.88590581,60.20541225,32.88904014,8,6,9,7,54.55362201,-128.246378,315.010391
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,48.15415833,42.20688806,61.76651179,42.25702463,9,6,9,7,47.15010001,-135.6499,315.0119207
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.75147003,42.24404822,59.91033603,42.26808287,8,6,9,7,51.98235961,-130.8176404,298.0670097
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,48.26134328,55.25236009,61.75309433,55.97066478,7,5,9,7,45.8638806,-136.9361194,249.6678877
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,45.21574527,25.30725109,62.27267157,25.53907213,9,6,9,8,82.41105678,-100.3889432,321.9929369
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,44.05588405,29.06421425,56.19912578,29.91628377,7,4,9,6,96.32939145,-86.47060855,265.6086169
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,44.14150902,31.40272359,56.75963653,33.83426105,7,5,9,7,95.3018918,-87.4981082,281.8046059
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,45.34978824,35.80855554,58.87521342,35.81042343,8,4,9,7,80.80254118,-101.9974588,241.3163666
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.14914289,44.72698584,58.14306061,44.96944639,7,4,9,8,59.21028538,-123.5897146,307.9751461
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,48.91741386,35.81060894,62.60530588,39.14449962,7,4,9,7,37.99103372,-144.8089663,305.493152
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,42.76025094,36.44082955,54.69700296,37.58840945,9,4,10,7,111.8769887,-70.92301128,293.2452652
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,45.04459256,48.45916208,57.9690799,48.45928758,8,4,9,7,84.46488932,-98.33511068,235.7720786
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.92203045,39.61746756,61.37363035,40.7751952,8,5,9,6,61.93563456,-120.8643654,286.7141819
OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,42.84899131,36.68735029,57.49870065,37.79660583,7,5,9,7,110.8121042,-71.98789576,236.7733579
