"","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"5799","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log","43.5191535840541","38.6543146534389","54.5073729240503","38.7917848329927","5","5","6","5","108","268.8","259.921102436309"
"5800","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","56.5059564295929","52.8854694792745","68.1786596787599","53.509715090917","6","4","8","7","146","22.4","179.777688017035"
"5801","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","48.3702076774162","44.0302506004207","60.9709799917013","47.3135816436883","6","4","7","5","124","-95.4","250.237568811351"
"5802","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumPopularTweets_Month1_hashtags_Log+NumVerifiedTweets_Month1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log","47.4248858066521","41.9937310868294","58.2120322324144","42.0310496650073","8","5","10","6","416","236","325.504408691983"
"5803","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumPopularTweets_Month1_hashtags_LogDelta+NumVerifiedTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","46.0653342367305","41.7867672846966","58.8823890835165","42.4896201184826","7","6","8","8","198","115.6","233.358003147032"
"5804","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumPopularTweets_Month2_hashtags_Log+NumVerifiedTweets_Month2_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log","56.1710492323542","61.5175491403949","63.2464045379325","61.5596576838523","5","4","7","5","196","193.6","283.649420986343"
"5805","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumPopularTweets_Month2_hashtags_LogDelta+NumVerifiedTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","61.283436118595","47.5852892166061","71.4390411688908","47.6218841016439","2","2","5","6","-161","-56.2","234.793915946812"
"5806","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","42.1781917120838","34.125990726581","55.6284269591133","34.3695100138396","7","5","7","8","161","79.4","253.725215394306"
"5807","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","65.7660532133861","58.7756193011294","76.3518281212995","59.1735871615401","5","3","7","7","93","-13.8","192.047697067752"
"5808","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","60.5993620774551","61.4660521279569","70.8100848921588","61.6129677617755","5","4","7","8","123","37","255.011583128968"
"5809","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumPopularTweets_Month1_hashtags_Log+NumVerifiedTweets_Month1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","50.8925086010122","42.2195964453296","66.2187284510015","42.2246296162941","5","3","7","5","84","-40.7999999999999","276.380620983501"
"5810","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumPopularTweets_Month1_hashtags_LogDelta+NumVerifiedTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","51.6210766416685","41.0373743158701","62.2608716255317","41.2429748660364","5","4","7","8","93","61.4","228.884821312787"
"5811","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumPopularTweets_Month2_hashtags_Log+NumVerifiedTweets_Month2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","47.7570238550906","39.1256961787262","59.7423607511716","39.3137817313507","5","2","6","4","24","-215.4","276.539112581428"
"5812","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumPopularTweets_Month2_hashtags_LogDelta+NumVerifiedTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","51.7357307767352","50.5691205507917","63.9849725114484","50.7444469071635","7","4","7","5","192","-1.99999999999999","268.244621071708"
"5813","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","51.9913680394606","40.5547836466827","69.5554427055097","40.5548487196985","4","5","6","5","-175","46.6","240.007495328653"
"5814","TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","62.8895816348782","55.9051751230191","74.7070303932737","56.0432532655926","4","2","6","6","-44","-56.2","189.923966204908"
"5815","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumPopularTweets_Month1_hashtags_Log+NumVerifiedTweets_Month1_hashtags_Log","59.2804239416992","57.6244823082071","67.0548570837163","57.688436999969","5","3","8","5","294","59.6","315.686255825908"
"5816","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumPopularTweets_Month1_hashtags_LogDelta+NumVerifiedTweets_Month1_hashtags_LogDelta","46.4119797754459","44.8263797203236","59.3638970160537","45.2296827758216","6","5","7","7","176","40.4","225.02390931091"
"5817","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumPopularTweets_Month1_hashtags_Log+NumVerifiedTweets_Month1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumPopularTweets_Month1_hashtags_LogDelta+NumVerifiedTweets_Month1_hashtags_LogDelta","64.0939103717446","61.8836010503182","74.5258428202834","61.8851496103756","5","5","7","6","294","208","329.359326111258"
"5818","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumPopularTweets_Month2_hashtags_Log+NumVerifiedTweets_Month2_hashtags_Log","38.9233032789419","22.2052026451845","53.2809312575978","22.3390300191209","7","4","8","5","64","-89.2","263.892091917674"
"5819","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumPopularTweets_Month2_hashtags_LogDelta+NumVerifiedTweets_Month2_hashtags_LogDelta","53.9897795669652","42.9048606502914","67.6488645388493","42.947923752613","5","4","7","7","76","-27.6","237.611019348456"
"5820","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumPopularTweets_Month2_hashtags_Log+NumVerifiedTweets_Month2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumPopularTweets_Month2_hashtags_LogDelta+NumVerifiedTweets_Month2_hashtags_LogDelta","36.7245953034433","15.1316074566327","55.3621620948099","15.1606482219188","7","5","8","5","82","-53","307.375963413469"
"5821","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumPopularTweets_Month1_hashtags_Log+NumVerifiedTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumPopularTweets_Month2_hashtags_Log+NumVerifiedTweets_Month2_hashtags_Log","65.545392043861","62.2504619911728","76.432722808023","62.257108057197","6","4","8","5","330","193.6","325.19445310283"
"5822","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumPopularTweets_Month1_hashtags_LogDelta+NumVerifiedTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumPopularTweets_Month2_hashtags_LogDelta+NumVerifiedTweets_Month2_hashtags_LogDelta","58.6414513447223","40.648454720394","77.2219859495576","40.6570312387105","5","4","6","4","217","102.8","284.477059830899"
"5823","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log","53.8896539325338","43.1834796069327","67.5703533623175","44.7117209455734","5","3","6","3","108","-249.4","254.498229148773"
"5824","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","56.6266097225747","52.8643505417462","68.1578905927617","53.4832809877236","6","4","8","7","146","22.4","181.055125461196"
"5825","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","61.6844971282775","46.2103935658986","84.5164884437659","54.0991703108828","4","3","5","5","-232","-229.4","240.186457508236"
"5826","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumPopularTweets_Month1_hashtags_Log+NumVerifiedTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log","61.5455403539784","58.2072700107072","71.5863209597548","58.2618771211689","5","4","7","5","206","75.8","317.830954228305"
"5827","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumPopularTweets_Month1_hashtags_LogDelta+NumVerifiedTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","52.0997761915718","41.3758683678579","65.1347264167025","41.376541520707","5","3","6","6","123","-38.2","246.041950136411"
"5828","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumPopularTweets_Month2_hashtags_Log+NumVerifiedTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log","72.2352010703865","69.1673119702704","86.7461131230948","69.1727862207145","4","3","6","4","-50","-158.6","279.381337799108"
"5829","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumPopularTweets_Month2_hashtags_LogDelta+NumVerifiedTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta","56.2263237359474","42.5336722724899","68.668743690592","42.6980910783107","5","3","7","6","112","-20","238.291306998887"
"5830","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","45.0153731389726","40.122141146827","57.6211393460596","41.4408644714185","6","6","6","7","128","133","249.070893345103"
"5831","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","63.7001733212298","59.0739459222934","74.9625988362944","59.0739489359098","5","3","7","7","93","-13.8","198.508309319528"
"5832","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","55.357199987241","53.2225268504399","68.3163359030322","53.2433199224819","5","5","6","8","11","79.4","244.400792542293"
"5833","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_Log+NumPopularTweets_Month1_hashtags_Log+NumVerifiedTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","52.6833669180746","48.9649588393257","68.7955163541414","49.0357495735361","5","4","7","5","84","-144.2","282.929295148021"
"5834","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctUsers_Month1_hashtags_LogDelta+NumPopularTweets_Month1_hashtags_LogDelta+NumVerifiedTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","51.5241098877703","57.3876908030292","61.659948646699","57.8330059566982","6","4","7","8","145","61.4","237.04147290962"
"5835","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumPopularTweets_Month2_hashtags_Log+NumVerifiedTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","55.5933347045929","45.5255788252937","67.530983223502","46.2075532616252","4","5","5","5","-40","70.6","275.888389773825"
"5836","TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta+NumPopularTweets_Month2_hashtags_LogDelta+NumVerifiedTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","51.5274954046639","51.4730905184164","63.8351062263137","51.4799835745501","6","4","6","5","176","-1.99999999999999","271.828738893334"
"5837","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumPopularTweets_Week1_hashtags_Log+NumVerifiedTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumPopularTweets_Week2_hashtags_Log+NumVerifiedTweets_Week2_hashtags_Log","64.0196475620934","40.5359847828258","85.4164063662365","40.673371608405","3","4","5","4","-191","-83.4","240.52113071185"
"5838","TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta+NumPopularTweets_Week1_hashtags_LogDelta+NumVerifiedTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta+NumPopularTweets_Week2_hashtags_LogDelta+NumVerifiedTweets_Week2_hashtags_LogDelta","66.5841305570086","48.6755000077801","78.538593928745","48.6782146914297","2","2","4","6","-231","-56.2","195.153934009093"
"5839","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log","49.2529799767629","35.9807228708035","63.4765555304642","36.5362171244188","5","4","7","9","123","37","184.973313767529"
"5840","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta","50.1510568358691","35.7182968128662","64.3652320029573","36.3681612853069","5","3","7","9","123","19","179.255902063644"
"5841","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta","49.0721060503678","35.8032508087307","63.3953939301413","36.3840192658933","5","4","7","9","123","37","184.623882138705"
"5842","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log","50.4230291848175","36.2189572787029","64.4302439712556","36.783342951446","5","3","7","9","123","19","181.708307096222"
"5843","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_LogDelta","50.9181048672043","33.592944950607","65.8223799665828","33.767308448838","5","4","7","9","123","102.8","173.892948003427"
"5844","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta","49.5660865525403","31.7955699494168","64.606751176583","32.0310005511009","5","5","7","9","123","120.8","180.063515140513"
"5845","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log","48.9338268646734","35.4414136759091","63.3414932461894","36.0947155479642","5","4","7","9","123","37","184.344619823107"
"5846","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta","51.3621972819332","34.0406916720418","66.1836337504696","34.1621504691992","5","4","7","9","123","102.8","173.760090194134"
"5847","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta","49.6262643711766","31.9167159509657","64.7474847869417","32.1324029156043","5","5","7","9","123","120.8","180.498637400776"
"5848","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_Log","50.0912056726024","35.9643604340496","64.2249308203441","36.539807615423","5","3","7","9","123","19","181.287298918803"
"5849","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_LogDelta","50.4701573883691","35.9606375823757","64.6333978643782","36.4909410980722","5","3","7","9","123","19","177.825948514549"
"5850","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_Log+NumTweets_Week1_hashtags_LogDelta","50.6301520832777","36.1928792869109","64.8405189560443","36.7410216159135","5","3","7","9","123","19","178.980787738761"
"5851","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log","49.4985093265298","36.7900591541052","63.6242476665169","37.4110162530967","5","5","7","9","123","53.4","186.27433458981"
"5852","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","50.792727822543","36.5559956616191","64.8842874877556","36.983112195554","5","3","7","9","123","19","177.819223036619"
"5853","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","51.6245860235116","41.4964087600295","65.5868832266773","41.7392216574232","5","5","7","9","123","53.4","184.892102610818"
"5854","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log","50.0700452270696","36.0893727162663","64.1808018720859","36.650665170191","5","3","7","9","123","19","182.11769559609"
"5855","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","51.1610400617364","33.8845915299861","66.0869908104614","33.9981802714357","5","4","7","9","123","102.8","173.934856250509"
"5856","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","51.4821317794856","35.9214730719737","66.1635033138447","35.9741221533257","5","4","7","9","123","102.8","178.876520036783"
"5857","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_hashtags_Log","50.0117729816399","35.9999190322082","64.2431005050605","36.5686429953103","5","3","7","9","123","19","181.543825355107"
"5858","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_hashtags_LogDelta","50.6952493357627","36.0339748687339","64.8186625207212","36.6220962105196","5","3","7","9","123","19","178.602560505089"
"5859","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_hashtags_Log+NumTweets_Week2_hashtags_LogDelta","50.0811269434963","35.9693000703609","64.3273996045148","36.5398325565354","5","3","7","9","123","19","182.042972880214"
"5860","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log","49.7743766077617","37.0222159696554","63.4959729700508","37.6574603966093","5","5","7","9","123","53.4","186.899084863919"
"5861","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","49.8842364730243","35.660179303099","63.9889986683351","36.3648394959996","5","3","7","9","123","19","181.381999015856"
"5862","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","50.140510248619","38.8867585033194","63.9290822166049","39.2903283110831","5","4","7","9","123","37","186.313398755308"
"5863","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log","50.0242205049909","36.0928212461484","64.2194201628412","36.6525366070965","5","3","7","9","123","19","182.177076019698"
"5864","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","51.527078340363","34.5737332670778","66.048392176004","34.6590305490507","5","4","7","9","123","102.8","174.420008996949"
"5865","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","49.3052332680473","31.3654643182369","64.2486312724752","31.57852724523","5","4","7","9","123","102.8","181.881081858265"
"5866","OneMonthBefore+TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log","50.0531448904146","36.0086687675553","64.2643230200268","36.5758696803848","5","3","7","9","123","19","181.516161777509"
